selectivity,seed,query_id,bernoulli,birch,distance_shell,gmm,hdbscan,hilbert,hybrid,kde_pilot,kdtree,km20,lsh,minibatch,minibatch_partial,pca1d,pq,random_proj,sobol,sparse_rp,spectral,zorder,best,worst,spread
0.3,0.5,43,1.1008511528835707,1.202659127083579,1.2218740898058253,1.094504230365577,1.023062991590167,1.0158329961322847,1.1395125842813472,1.0999384428220982,1.0542327301775467,1.0626631112067653,1.1702466906441784,1.1334308444631809,1.0036161356649935,1.0056789469811518,1.1213467350695174,1.0042005192730177,1.1407168667466658,1.0632511502020305,1.116847124275322,1.0779733039136914,minibatch_partial,distance_shell,0.21825795414083182
0.3,0.5,44,1.1285984643199465,1.0665009975714812,1.2094322759319736,1.0553890136902926,1.0867315202692602,1.0743487722876979,1.0858505919322101,1.0235018637948614,1.0354895857814368,1.071778136173104,1.0179707565242573,1.0439997834009183,1.0029727680904856,1.0739281578325455,1.0552222763396295,1.0089513704358102,1.2101727913446843,1.000137102769752,1.070351070804074,1.1007954963879358,sparse_rp,sobol,0.21003568857493216
0.3,0.5,45,1.0246181075032332,1.0463759267680408,1.2058923540609139,1.0407750700477552,1.005685821587611,1.0037670443576607,1.0051447456752967,1.0386758246696002,1.1435869850533675,1.0580369672126249,1.0231639256284961,1.0434892586317788,1.062199387198274,1.0012495135591806,1.0889253744422067,1.0874120133982934,1.0449965426098802,1.0494405775464568,1.0498070180963495,1.1292501250299762,pca1d,distance_shell,0.20464284050173331
0.3,0.5,46,1.0015875756687678,1.1002590136457866,1.2664197978395064,1.0680897106387164,1.0380294530411778,1.0874717492519752,1.1207493104235067,1.0233147743041575,1.0227543903899352,1.0734927652298005,1.1210276899777671,1.0212252774506618,1.0209533047605162,1.053564044255973,1.0053586049814398,1.025113518785239,1.021195288264833,1.0918052129930407,1.0233055152127453,1.057776203820722,bernoulli,distance_shell,0.26483222217073865
0.3,0.5,47,1.1111567385782557,1.0216301996754256,1.0074855391476292,1.050598965375786,1.1028516025088142,1.0932664008859028,1.057038591169869,1.1429145149139566,1.112523930613933,1.0031588053174185,1.1040884147759906,1.078795814992456,1.0460815630961378,1.0129603175869502,1.1254728723817506,1.3070141708060468,1.0509466519681652,1.0028292643044592,1.1056759262781322,1.1144478351747837,sparse_rp,random_proj,0.3041849065015876
0.3,0.5,48,1.047605068817805,1.1504200689005382,1.041234123132239,1.1262124127613538,1.0719511921771259,1.0220812124668097,1.0082421428645822,1.045234642144986,1.1254841200174328,1.014560269648664,1.1794168352836618,1.022638391848982,1.0513535650382526,1.131469623413921,1.003701542057346,1.1073864664379733,1.0742275777096322,1.0231097944421608,1.0234813687998905,1.0180376431301477,pq,lsh,0.17571529322631574
0.3,0.5,49,1.0247320132743363,1.070727790913364,1.3505448071625346,1.0415393026950792,1.0271020488451499,1.080424009001226,1.0785292904950807,1.1410608542410274,1.0777764660615992,1.0465479182111541,1.156365212651936,1.0314163869271005,1.0161355106693104,1.0812871866375326,1.0171472116580091,1.080899617025915,1.1341909272602273,1.06366572503923,1.051804925134453,1.0552165728169587,minibatch_partial,distance_shell,0.33440929649322415
0.3,0.5,50,1.0260382024336283,1.1064050273351205,1.138200472440945,1.0996403790076352,1.0129684524586753,1.0807531755200028,1.1004662804175418,1.0960218732928204,1.0235933458831479,1.0196676066997727,1.0391102394297942,1.0372324393901144,1.1520324549061018,1.022836399225285,1.002357960126777,1.0314997779665236,1.0977662976352958,1.0346887440029102,1.1963208243588386,1.0150311926713733,pq,spectral,0.19396286423206166
0.3,0.5,51,1.0267043359374999,1.0071492211399709,1.2492766045673078,1.0042464890029845,1.0253004399942829,1.0813047515638625,1.1384172082736894,1.1308147359111842,1.0485998194633928,1.0547300525282506,1.0587094915903321,1.1642899027809317,1.0578400808993353,1.078214781134875,1.1295847279922455,1.040159185164218,1.0076645170084035,1.145840243085536,1.0928403806876887,1.1296326841920017,gmm,distance_shell,0.2450301155643233
0.3,0.5,52,1.0355145579262361,1.0171868316290629,1.2788132061887256,1.0111186121497824,1.0567467694181525,1.0962930521965846,1.072318585302124,1.0291443349880849,1.0668448588250252,1.0275631290044749,1.1979003714535177,1.013856688456167,1.0086933321299756,1.067184929059577,1.1387581623018763,1.1944522939490656,1.0274547188166803,1.1458842752848966,1.0133201222703583,1.0129901248216169,minibatch_partial,distance_shell,0.27011987405875004
0.3,0.5,53,1.1317644259777495,1.0452949539671206,1.181297118412399,1.0538263026576355,1.0383902770756153,1.0144312393652393,1.0383685222165817,1.1079402158176268,1.0035464945072003,1.070163566348649,1.0951687167629762,1.0829903803215264,1.0675418909289571,1.1138369390518472,1.0592734058488258,1.0341327112592897,1.0975002550233293,1.0468708335929173,1.0002437869568177,1.0525454342223484,spectral,distance_shell,0.18105333145558133
0.3,0.5,54,1.1797172356639694,1.0361195511595258,1.0655510515674562,1.0859208610769475,1.123376187759939,1.0420984472373263,1.0011400400586905,1.0299528716028379,1.0844623839397571,1.1416780412566692,1.0152909741437728,1.026072460018846,1.045919127324864,1.0143665428642814,1.0312723071406558,1.0426559822489316,1.0030177050035916,1.0112162787497563,1.0271042911530945,1.085451718160344,hybrid,bernoulli,0.17857719560527885
0.3,0.5,55,1.0477592905405406,1.0019842906379268,1.2544551123946044,1.0783746497707243,1.1190188788960795,1.0342993937251046,1.0473977265178962,1.316625757223685,1.1452917250608987,1.0830504471718676,1.0698109437176673,1.1473286935982168,1.0650601397976975,1.036464854022587,1.0542981557600017,1.157649932830734,1.0891847096744791,1.0667224430948887,1.1231320347353109,1.04679235065505,birch,kde_pilot,0.3146414665857582
0.3,0.5,56,1.032290703125,1.0874715286314849,1.2887427338343955,1.0848557238881162,1.2304918487966952,1.0281812392191056,1.022466589528138,1.0401949184391583,1.1425649560493973,1.0656404683536687,1.106461316551055,1.0316884136530813,1.0536583738804994,1.166830275313937,1.0030731541577187,1.0739271210908252,1.179615565206537,1.069096653732205,1.1175425070257508,1.0230955929167798,pq,distance_shell,0.28566957967667683
0.3,0.5,57,1.0171239673913044,1.0028444142678863,1.2489524664810407,1.0054370449841594,1.0607788991100056,1.060822454999936,1.0368509857174317,1.053765689768419,1.03561998784541,1.0042628479394171,1.1239152506698238,1.0514522494494092,1.0719405806444207,1.0210228719878511,1.0897168492101261,1.0007825735214346,1.1036207302460659,1.029015330639386,1.0068323337318459,1.1018284554354294,random_proj,distance_shell,0.24816989295960612
0.3,0.5,58,1.0328761830941637,1.099924971150074,1.126165138954915,1.1236832582271696,1.0177732709036365,1.1400680263194949,1.056232928001181,1.0307711772676147,1.032274307803949,1.1018916445770965,1.08819823811509,1.0205976546438136,1.0231148362137263,1.1272104532634282,1.0735345998701722,1.1192013774210345,1.0115856709167061,1.0442240573875494,1.0903742918844817,1.0615476329288236,sobol,hilbert,0.12848235540278874
0.3,0.5,59,1.152943722638996,1.038820992865983,1.282524077385609,1.0623931853970667,1.1713029787316422,1.026791042988754,1.0820140077358351,1.0059688311880786,1.099176990655371,1.0355178801973095,1.2408851888872077,1.0471853909179742,1.0128780051869448,1.0619561237608202,1.0193150739384584,1.0028834592940474,1.0493823673317209,1.133244935141449,1.2331935718569054,1.010469910780356,random_proj,distance_shell,0.2796406180915616
0.3,0.5,60,1.0774733235981306,1.1034163272416018,1.193467990748827,1.034351522139521,1.1122827204762862,1.0553324496625447,1.0153466327750018,1.109762164194533,1.0850572908697025,1.0536336127933392,1.0226676860940929,1.0669967730116836,1.129091535499959,1.0200456078439877,1.109975401887576,1.0084932380466347,1.0020884384369242,1.0368324539217233,1.0482471508251947,1.0143724950430142,sobol,distance_shell,0.19137955231190285
0.3,0.5,61,1.042293,1.0972555387685967,1.2414317603911982,1.0243830626889083,1.007321720059142,1.038187691294452,1.0543174829159119,1.0576063865313432,1.0427359151699793,1.0141779521335725,1.0564738790176031,1.041182805098371,1.1480262143407862,1.0967873854177383,1.024155540703854,1.0893326622673583,1.102444049990792,1.1324348602514385,1.0421078622793056,1.0154300035121668,hdbscan,distance_shell,0.23411004033205618
0.3,0.5,62,1.0372914527027026,1.0031288982743354,1.0280299218750002,1.0246876419866648,1.0311489006000185,1.05584525729837,1.0094169813439278,1.124419960450918,1.0931293853214559,1.1672378866213684,1.2026691115308088,1.0148930467499122,1.0304885156754946,1.1251134990897889,1.2266134915569697,1.032599582846489,1.0950673851909605,1.0563687328595819,1.0094598166949038,1.0270568956891348,birch,pq,0.22348459328263437
0.3,0.5,63,1.2481061938673992,1.0646883341573832,1.2777700927033493,1.136719897555244,1.089934913402571,1.0869977556578772,1.083624371667919,1.0244139476202694,1.0400276807500348,1.1143665388453496,1.0503209221082404,1.0012716727840647,1.0445221305921026,1.0007614620855176,1.0364554832610962,1.035575839546353,1.0925963417665983,1.054791179119109,1.1877961375453059,1.0145400310851662,pca1d,distance_shell,0.27700863061783165
0.3,0.5,64,1.007409999912069,1.1419351958863668,1.1232063050660794,1.0665511914288743,1.032355361374942,1.0063053879548127,1.1001035674950013,1.0484619492660519,1.002607451947736,1.0403488299963,1.1372478081156623,1.0065395644149706,1.0110646905377363,1.0622121855569688,1.012229085928148,1.1423482349533536,1.0485136099007606,1.0175858381796608,1.0642065462535009,1.0604817815626475,kdtree,random_proj,0.13974078300561765
0.3,0.5,65,1.0006059164814298,1.005040140268515,1.041740561868687,1.0239501817463155,1.0042166449965666,1.0649035893042498,1.017350800725702,1.088667989173521,1.0134702216555198,1.0814336786784786,1.027685977416923,1.0512728555303186,1.038913390679898,1.0313992684523163,1.156836561198715,1.0180395663765982,1.0658660828326996,1.149232838034445,1.0712724332511028,1.0426568991054774,bernoulli,pq,0.1562306447172852
0.3,0.5,66,1.0671133099790597,1.0250113750798715,1.112104358660131,1.0060634348697701,1.0765607995051005,1.1138316344162265,1.0552827601877242,1.0777190946075133,1.053979978297366,1.1850751021296089,1.047755578741995,1.0353105594923822,1.06706280927132,1.0223482726519928,1.089095253478606,1.0296313902201581,1.0184278123415618,1.0473131129795887,1.1005841955905595,1.0436284756509848,gmm,km20,0.17901166725983875
0.3,0.5,67,1.064703048395769,1.0041496823646263,1.1456300322690218,1.2132112011029526,1.0180683191235915,1.011054782864532,1.0031050130588868,1.188476852103243,1.1566833527156681,1.0501426213327154,1.0051020580298515,1.0735154819442088,1.0738885985796354,1.1187509379809049,1.108780459398574,1.0095059460397853,1.0106312527632584,1.0533473441579662,1.0386777282766255,1.0702614432464572,hybrid,gmm,0.21010618804406578
0.3,0.5,68,1.0262511790201907,1.0260263797171574,1.088043199786325,1.051688095375093,1.0944396058997972,1.0042168983365956,1.0521758382557926,1.0137725276185718,1.0297704938031953,1.0881858072984245,1.1063924854652456,1.051021200814216,1.0841706070130732,1.0428223294876553,1.1331717800069134,1.1489163676564802,1.0428221390396204,1.021497323137968,1.0521749300355145,1.0687985504282878,hilbert,random_proj,0.14469946931988464
0.3,0.5,69,1.0932474528301885,1.001089865608479,1.1392914953271027,1.052114413419778,1.0263341305388207,1.0418449920370014,1.0506546205990042,1.0198601406762706,1.0254398371193023,1.1372947136211078,1.1009270902219668,1.086577979535447,1.0229369135385395,1.1454461939509302,1.0555478314945963,1.0217105907942734,1.0681494200708799,1.1061822852646728,1.1567465794054936,1.0572234775733778,birch,spectral,0.15565671379701462
0.3,0.5,70,1.0319482421875,1.0168615430813566,1.121430336528313,1.0844076819782762,1.1082884888795141,1.067453108366068,1.009118291069369,1.0782273133869247,1.0052615887817185,1.0871387629538114,1.006235929072147,1.0012059170462981,1.0148468468234442,1.0107697523061303,1.1204351319145207,1.2601185364121228,1.1116972488474088,1.003268007681203,1.090815847099342,1.0371575866477178,minibatch,random_proj,0.25891261936582466
0.3,0.5,71,1.026002370367241,1.0276211897902514,1.3733797794117648,1.0404371710449167,1.0210337043366904,1.0703561323728437,1.0306126075917743,1.0596406016663118,1.0341020904917415,1.0368729234611873,1.1319556162229767,1.0044900982517455,1.0189161649374907,1.0626894908054267,1.035760329399967,1.0678096835078303,1.0108941260252529,1.0591567986732806,1.0610910241920564,1.0518381398168783,minibatch,distance_shell,0.3688896811600193
0.3,0.5,72,1.081613545811478,1.1131461683586357,1.1497779865771813,1.0624355572214959,1.0249714161004697,1.038281267629003,1.0635935622919452,1.0773771184428624,1.0362917240208716,1.0101981146579753,1.077867860567851,1.0212570598739052,1.2138224837075422,1.0720357886237217,1.1089910521112751,1.1173536575766403,1.0754684037062023,1.0789174197707598,1.1340654623766082,1.1210437623188012,km20,minibatch_partial,0.20362436904956693
0.3,0.5,73,1.0712602719907407,1.010456520918156,1.1476115684930488,1.1002922560729362,1.0177340666642223,1.0405883759866061,1.0596823572008602,1.213265652839107,1.0450559029867688,1.015815208527173,1.037349923950398,1.0227415249436675,1.042564580862428,1.0584760863818394,1.0266090612594732,1.0019045265178752,1.0711688671794037,1.1102922136393618,1.0450265747531367,1.0062355857406584,random_proj,kde_pilot,0.21136112632123183
0.3,0.5,74,1.0201301096491227,1.01703286461236,1.3789901086956524,1.0569995267654146,1.001315110032949,1.025448335278449,1.0316023673403323,1.0597979001596305,1.0119138189900363,1.0629540693252075,1.0596039287008325,1.045823130882381,1.0399703520433017,1.0518533260716103,1.0008550380621914,1.1384391206182785,1.180097837709638,1.0680886221058925,1.131908978833468,1.037182639016362,pq,distance_shell,0.37813507063346097
0.3,0.5,75,1.118997360436893,1.0546285020719626,1.1239621774911035,1.0171584722690588,1.0695937048133364,1.0120096439968789,1.1204486027643092,1.1901916915310795,1.001996990300091,1.0210105077679512,1.0334003996563723,1.0350406915179131,1.0175943577986666,1.0774454650577068,1.065011951081203,1.0767583421189078,1.0272959273540068,1.0812248913308746,1.1658541294932172,1.0241120516168831,kdtree,kde_pilot,0.18819470123098858
0.3,0.5,76,1.1070115084134615,1.0405859126970525,1.2101411668530002,1.0899166941764025,1.0800109086469203,1.0636278266597339,1.0960142295876167,1.03190522083879,1.0536474900542725,1.1474279806849204,1.0107311884282886,1.0135557763081116,1.0798596678965284,1.0260597283757802,1.0280698101022823,1.1259947434312414,1.0942133487581507,1.0292937255081278,1.022062308552922,1.1721744004616181,lsh,distance_shell,0.19940997842471164
0.3,0.5,77,1.094771810781465,1.0099464936679656,1.329365770234636,1.000502503262168,1.0005215375940306,1.0219090169525349,1.0064998618228425,1.043928609197021,1.0228888421318763,1.0393072064706903,1.072440906331182,1.0712769383589134,1.0592681814968727,1.012748195878707,1.006679681210898,1.0751010262857021,1.2341549684470041,1.0647216644305608,1.0202402290116945,1.0292735329738993,gmm,distance_shell,0.32886326697246804
0.3,0.5,78,1.0108974293478261,1.0456864150535512,1.368515734649123,1.165620171172601,1.020083332009728,1.0277760855965403,1.0163292889988451,1.0247363327784518,1.0529326016486913,1.0336816299862415,1.1053266408190034,1.0289101658528617,1.0445006815096527,1.0433753152604457,1.0475886705884023,1.2200824920602735,1.0913029971282233,1.0614986721787907,1.049757708207762,1.0060224625187506,zorder,distance_shell,0.3624932721303724
0.3,0.5,79,1.0519517883012026,1.0325033995447288,1.1143019336345545,1.1489152618392406,1.011713399967387,1.0377470680345169,1.0638789997852045,1.0169446219662202,1.0143772651220737,1.0697170864870136,1.183619130200489,1.007093519385634,1.0845468534089537,1.0543668192650104,1.0459612292434235,1.0224434218663858,1.1012103642155668,1.1075527631029969,1.0116020232452883,1.009005157238127,minibatch,lsh,0.17652561081485496
0.3,0.5,80,1.021635403761062,1.096324223275928,1.186714336707271,1.071553884293869,1.0093543177374737,1.0309966471476157,1.0422854365079726,1.2386810807950317,1.058852024811068,1.144332685136122,1.11730766640527,1.0567086831651804,1.0768822498875394,1.261139053555797,1.0805958882427338,1.0734024280941277,1.1350810465185697,1.0187352696663023,1.0140455167496574,1.0664954456852362,hdbscan,pca1d,0.25178473581832317
0.3,0.5,81,1.0486966875,1.0144766610414826,1.0490043133983573,1.2500500467696756,1.0471848576782774,1.0200783083490101,1.0076414366876747,1.0014848331459805,1.003673805556462,1.0164337482668353,1.1200428123513577,1.0018525187371279,1.0160537019399214,1.2338957566216329,1.152968191213346,1.040518879964337,1.022906174151807,1.1500856866683655,1.0112729477946822,1.122009497833248,kde_pilot,gmm,0.2485652136236951
0.3,0.5,82,1.1811215625,1.0530736195838066,1.0110586945266273,1.017795146061516,1.1228642183370472,1.110420032601826,1.0690647056718776,1.2763716378826235,1.0245254910827049,1.0791879202953558,1.1000996165648618,1.067191602109532,1.0215109698932794,1.1466957351294296,1.0362693209008653,1.0404068602263608,1.0720633634674728,1.1487849953463676,1.0302608399934292,1.0331207527344286,distance_shell,kde_pilot,0.2653129433559962
0.3,0.5,83,1.086783266509434,1.0215008049264516,1.023194132614775,1.0945127339940695,1.1434170421810133,1.099105152612357,1.0543431805432286,1.0225102042041272,1.0220148150975852,1.1730694946440918,1.152523101264226,1.010604622914967,1.076570692744211,1.0329939541410265,1.1236595528257018,1.0223182830444002,1.0062386212916785,1.1771904381799818,1.0247965443899931,1.032609747136441,sobol,sparse_rp,0.1709518168883033
0.3,0.5,84,1.0547037897906186,1.0151108259127504,1.4297611293859651,1.1408235646122067,1.0017465815146909,1.014699565472731,1.0080743756790855,1.074882962475087,1.0216470004611542,1.0522073608621527,1.0228166399553698,1.0628105702999855,1.023564613081853,1.0234697792897522,1.02833923971183,1.045240267995523,1.0695432900039095,1.0050795523869878,1.067920730753881,1.0662404511953878,hdbscan,distance_shell,0.42801454787127424
0.3,0.5,85,1.021443671875,1.0039009398868042,1.1066531873031347,1.0273782687945932,1.0767139329424262,1.0327810687357049,1.0247830654224197,1.018155621679304,1.0605546211339223,1.1146197918099536,1.0129598874910397,1.0773689332239524,1.0639573546620893,1.1086238178209624,1.2176110838108407,1.0684636872176303,1.2632810470878448,1.0366114392337205,1.0130231575334838,1.0074811692078542,birch,sobol,0.25938010720104065
0.3,0.5,86,1.0864466121495326,1.0356877742970771,1.119899178403756,1.0422280352277329,1.012056138859219,1.0169133030615567,1.14644923568536,1.004632084569114,1.0666724936670824,1.0563475133573674,1.1511979985688066,1.0054728040958978,1.0638638369854223,1.1776414401188613,1.1167505352315954,1.1824666855434602,1.0188874174715923,1.0402543807071918,1.0559335341060077,1.147710476856163,kde_pilot,random_proj,0.17783460097434634
0.3,0.5,87,1.0767625636574074,1.0182769999945767,1.1811930088876148,1.0033095689045555,1.1284194617353795,1.0348386371966025,1.0063676650542113,1.0110350238822805,1.026842701565102,1.0162497081103155,1.166001726604071,1.0604855356341518,1.0926453589937644,1.1225898166966541,1.065034776070338,1.020981492282732,1.0522431616476726,1.0581103785484403,1.1882675822028983,1.0080848517808683,gmm,spectral,0.18495801329834283
0.3,0.5,88,1.0589383851050804,1.0671823545562567,1.0922431677704196,1.09400311783129,1.031019969174998,1.0343203987188918,1.0842283431835102,1.0933690819335766,1.0556227361940997,1.0212872415984489,1.0421269370514126,1.0005348148022588,1.0114823941128321,1.080526470451331,1.1847542386116396,1.0239244792902928,1.0267033033482387,1.0679606978126732,1.168750284708989,1.0263047994172003,minibatch,pq,0.18421942380938083
0.3,0.5,89,1.0856532118055555,1.1558783779570139,1.0640418481045082,1.1302739807398376,1.0032595751345423,1.0018432233708667,1.0894860170281022,1.0424299853734118,1.1651380706909062,1.043887514075322,1.133680422543198,1.020897395559084,1.0039603001655284,1.0794173095798028,1.0155523385962213,1.0846396007864116,1.147819660896122,1.0256826551525804,1.1176636947146998,1.023233374647948,hilbert,kdtree,0.16329484732003952
0.3,0.5,90,1.109662548076923,1.09527528652099,1.1623838279301746,1.0221327807702025,1.0167747772420348,1.0184247276315295,1.069224490511046,1.3300285254771247,1.0399285556466673,1.0606210095703643,1.145878282988081,1.088532005386189,1.0341086376039554,1.0364690173866584,1.0059808331261013,1.045813445614082,1.0082348798813474,1.014753961119437,1.1773060015048213,1.0942255977158037,pq,kde_pilot,0.3240476923510234
0.3,0.5,91,1.1303831490850147,1.0677613012339249,1.049543433026585,1.0246485827838356,1.133097768546174,1.133731748948036,1.016583219568991,1.0558852662487417,1.0214888869237875,1.0205075768560072,1.1008677533131221,1.0328097834988543,1.153866672378929,1.038016041373313,1.0015002342367625,1.230876369774852,1.0810657051190797,1.0416588633310646,1.0911564114165107,1.1070297583377424,pq,random_proj,0.22937613553808944
0.3,0.5,92,1.1583940599627343,1.059507388367611,1.2087945340616968,1.1720848773618169,1.0249002923886592,1.1570139876173402,1.1162075848246578,1.0544927216053623,1.0038794081037907,1.0400215715844219,1.0072121317010625,1.058344684517719,1.0043133477918724,1.0746593938767872,1.076391734381534,1.0336861228412413,1.0241758720827756,1.0503687201421572,1.0692354401154343,1.0962304624204247,kdtree,distance_shell,0.20491512595790606
0.3,0.5,93,1.0235360044131752,1.0690794997835107,1.0576725250633683,1.0217445617651464,1.0033707526848836,1.1129173022164187,1.0349410431379404,1.0996941083464842,1.0077819824757819,1.0788814703585927,1.1586009648439528,1.0441008238598002,1.017097967881626,1.0182779246648588,1.1760647560629724,1.0515601400341514,1.0686020429250132,1.0914902596142864,1.0173254264885958,1.0339337441858023,hdbscan,pq,0.17269400337808882
0.3,0.5,94,1.1139675970873786,1.0264848004676437,1.5935925347222222,1.0508089021890348,1.0402490400947504,1.078201597283144,1.0160865392978544,1.1473692730967195,1.2353559966046854,1.0111956732521632,1.2744472611349105,1.0889065158008644,1.0002231000797441,1.0344549433524755,1.0712078664583342,1.1112290245658776,1.0240345755391962,1.102175674463142,1.0248996192994426,1.049540617256549,minibatch_partial,distance_shell,0.593369434642478
0.3,0.5,95,1.073618376168224,1.0763963750130288,1.18134597021673,1.0219134187301546,1.0406969881136663,1.0224235130925976,1.1793458682083486,1.1351103906282611,1.0499614127200196,1.1415357706579907,1.2501714092536265,1.040682306719301,1.1045402960464303,1.0758328959969266,1.1059292696391607,1.0246381221315877,1.1290832164013254,1.07883188644813,1.0469227369996215,1.0275178538426362,gmm,lsh,0.22825799052347184
0.3,0.5,96,1.0003122649572649,1.0530197894536009,1.0283527166083428,1.0153319625200121,1.0461578177781923,1.0382110080929199,1.1013546551066522,1.1159989563111292,1.030388064206887,1.0519798572495198,1.033816598879585,1.0314178387065618,1.034251437109721,1.0151971803337816,1.0751105003714618,1.15250292641974,1.0106480008808523,1.0406900985935879,1.0337956183432715,1.082081183714061,bernoulli,random_proj,0.15219066146247506
0.3,0.5,97,1.0859596933962263,1.0529242815186388,1.0319443471659921,1.019194666421163,1.0058162388770464,1.0627886886768567,1.038007575521466,1.1303878561041019,1.0603936789150312,1.1387879447725895,1.023157248265375,1.1442985837390025,1.0651491478766735,1.0997937287338833,1.0536667303402598,1.0877340191505178,1.0269457856001363,1.0333492729625378,1.0228694474416058,1.0671439645309404,hdbscan,minibatch,0.1384823448619561
0.3,0.5,98,1.15882834375,1.1456083197480633,1.0409939831378354,1.062318362545887,1.0146385505761657,1.0066606881392806,1.0011215916016967,1.031837597084894,1.0015530919491202,1.0169077407480493,1.0096738112343717,1.022160998408381,1.0719145386246602,1.0070950048572958,1.1068982175200204,1.0543500233709997,1.0124922964404506,1.0435936787971858,1.0674708365254046,1.031838112466912,hybrid,bernoulli,0.15770675214830332
0.3,0.5,99,1.0780977108201477,1.1885604993987906,1.0575095222780337,1.026616625022277,1.0245692985317922,1.0886317649469848,1.0535593807543722,1.1114528828682955,1.0718988334601334,1.0718903095850414,1.098235549737618,1.041695384693243,1.0711570362405032,1.1087351681424384,1.1084307289500535,1.0385402987184855,1.144939981429059,1.055145580161201,1.00843951855302,1.163561027782636,spectral,birch,0.18012098084577066
0.5,0.1,0,1.0491216785443072,1.0129994904971469,1.184157142119317,1.001006884194893,1.031494544736664,1.0027734032573707,1.0299026649577707,1.078817640766591,1.0521919979122452,1.0384422602256755,1.0278495639955947,1.006348387490746,1.0319079468494599,1.071864401999386,1.002422865288598,1.0452763504740756,1.0800333971847487,1.0111277866453845,1.0698007449347864,1.0345910236721347,gmm,distance_shell,0.1831502579244242
0.5,0.1,1,1.0116435347289208,1.0929803378975131,1.2452412499999999,1.0250747866866001,1.0071904728142145,1.0345070062475616,1.0274481372681614,1.1071986118714716,1.0194634592313994,1.009668721982482,1.039223119125035,1.003342731854613,1.087436038532783,1.0478268181440429,1.0391786166406387,1.0646996173643586,1.1425863404045362,1.055333498048122,1.0098129740638535,1.086405918168345,minibatch,distance_shell,0.24189851814538676
0.5,0.1,2,1.0627313170320465,1.0531428872346003,1.160517607758621,1.0570855693085028,1.0119320961727931,1.0642342803039746,1.0152862593611827,1.0513159495047888,1.078113241824378,1.0094053828149978,1.0360386340249368,1.083866564815093,1.03389796833187,1.0193625429167557,1.020754848072532,1.022897393436327,1.0502567713672235,1.0416158508385012,1.03473713213207,1.0461318637885275,km20,distance_shell,0.1511122249436232
0.5,0.1,3,1.0223279704609232,1.070262836425022,1.2512821874999998,1.0291337752405734,1.0186306933414861,1.0182338007490603,1.0340391780116216,1.0332315859620522,1.0458263104942713,1.0085328316584528,1.0534829832509829,1.063446564423385,1.0358353132676597,1.0207646854922774,1.0005737739513694,1.143296727197866,1.0450055237419165,1.092826386623395,1.052411913586262,1.082846991611752,pq,distance_shell,0.2507084135486304
0.5,0.1,4,1.0106726184210526,1.0276516271300453,1.0176924477715878,1.0023543548376803,1.0464346581638444,1.015261439904079,1.035660964187086,1.0595301768684424,1.075286068172596,1.0285945610997884,1.032317127862014,1.0183134849878197,1.0264287382475528,1.025344468318304,1.0881317246706546,1.043093655651707,1.0161505943817026,1.0474380857722867,1.0430731340557335,1.0580545790754112,gmm,pq,0.08577736983297424
0.5,0.1,5,1.0251057613031913,1.036248192212971,1.0550153755605383,1.0363938617129642,1.01691372893245,1.0531514935313437,1.0945089313836533,1.010904255626228,1.0353005292862123,1.0050967104325,1.1354299099869127,1.017791230598428,1.023311740585369,1.0166802772165071,1.00525406959164,1.0233430600738411,1.087436245028064,1.010986062996261,1.0076516431536937,1.0468067409656727,km20,lsh,0.1303331995544128
0.5,0.1,6,1.017211539473684,1.054873166932786,1.0431641595744683,1.0008135941519036,1.0807166179431882,1.0422472110139962,1.0230295303131292,1.0424605896004322,1.0334957656783628,1.0255340697658142,1.0330642467906959,1.0016123502544245,1.116193260730396,1.0448931456820207,1.0228691426654586,1.0441265752303979,1.0313227749458629,1.0606626621691513,1.2219505705042544,1.0024604379248871,gmm,spectral,0.22113697635235074
0.5,0.1,7,1.100921171875,1.056800986960572,1.0765395520250314,1.0460616056346441,1.0082359517905537,1.0405556240440812,1.006179465910704,1.0334565759387595,1.0816792757496003,1.0726782113216637,1.0940009902274053,1.110165435192581,1.02698060364588,1.0419526657833853,1.0248936401111872,1.076288434615287,1.0780358629310247,1.0567554754881199,1.0373542158523938,1.054127090076022,hybrid,minibatch,0.10398596928187698
0.5,0.1,8,1.0467655601092896,1.005990062666099,1.0076330512223335,1.0380720473904292,1.0644483358388386,1.0345754090554558,1.04841457342884,1.029111209509634,1.0190066663740895,1.0157891140296842,1.1226921378938726,1.0050009247881462,1.0385098422082841,1.0050617050808552,1.0011851892626409,1.0156812738677718,1.1489800073809242,1.0921861226190277,1.0210303620880123,1.079915996735183,pq,sobol,0.14779481811828332
0.5,0.1,9,1.0880295762711862,1.004842858287487,1.1148493529411765,1.030024558583646,1.0712845047810877,1.0282343559472833,1.0038843180546229,1.1646561825386321,1.00197829774151,1.0038345791760086,1.0733115717660735,1.082307461645922,1.146985008309022,1.1038330511234002,1.0533923190992351,1.0257761855620455,1.0245370999574799,1.0990099513531608,1.0009705956717845,1.1051798806902817,spectral,kde_pilot,0.16368558686684764
0.5,0.1,10,1.0819369732564046,1.0175478918436534,1.0659082773563096,1.0633022355438415,1.025973884465334,1.0153548424064485,1.1300092765034444,1.048340554542842,1.0519035771914649,1.0078649362780614,1.0168925029903195,1.031737175218597,1.0670834062421672,1.0262510363337254,1.0438699233406634,1.0087554669504777,1.0226779447044978,1.0101574968496498,1.0891957248713593,1.023689533489286,km20,hybrid,0.12214434022538301
