dataset,selectivity,query_id,mode,q_error,bern_q,method_minus_bern,rank
SIFT,0.01,19,pca1d,1.4671756351386775,1.8583702282565921,-0.3911945931179146,11.0
SIFT,0.01,19,pq,6.802582330975409,1.8583702282565921,4.944212102718817,22.0
SIFT,0.01,19,random20,2.4004301617491106,1.8583702282565921,0.5420599334925185,18.0
SIFT,0.01,19,random_proj,1.8112630513869212,1.8583702282565921,-0.04710717686967092,14.0
SIFT,0.01,19,sobol,1.2605493361643778,1.8583702282565921,-0.5978208920922143,2.0
SIFT,0.01,19,sparse_rp,1.6934306494064173,1.8583702282565921,-0.16493957885017485,13.0
SIFT,0.01,19,spectral,1.8994838015735707,1.8583702282565921,0.04111357331697851,15.0
SIFT,0.01,19,zorder,1.4489942809344727,1.8583702282565921,-0.40937594732211946,8.0
SIFT,0.01,20,birch,1.7830177791472508,1.7027408008658007,0.08027697828145008,14.0
SIFT,0.01,20,distance_shell,2.5666666666666664,1.7027408008658007,0.8639258658008657,21.0
SIFT,0.01,20,gmm,1.3608820481023378,1.7027408008658007,-0.3418587527634629,4.0
SIFT,0.01,20,hdbscan,2.3388471068425782,1.7027408008658007,0.6361063059767775,19.0
SIFT,0.01,20,hilbert,1.4067247510232954,1.7027408008658007,-0.2960160498425053,6.0
SIFT,0.01,20,hybrid,1.5104440754471882,1.7027408008658007,-0.19229672541861254,10.0
SIFT,0.01,20,is_p50_clip,1.1500304561360912,1.7027408008658007,-0.5527103447297095,2.0
SIFT,0.01,20,is_p50_noclip,1.5012057859506178,1.7027408008658007,-0.2015350149151829,9.0
SIFT,0.01,20,kde_pilot,1.6034399020162708,1.7027408008658007,-0.09930089884952986,11.0
SIFT,0.01,20,kdtree,1.8689398670523079,1.7027408008658007,0.16619906618650715,15.0
SIFT,0.01,20,km20,1.7565504285312585,1.7027408008658007,0.053809627665457826,13.0
SIFT,0.01,20,lsh,1.6719379457262338,1.7027408008658007,-0.03080285513956693,12.0
SIFT,0.01,20,minibatch,1.1344042105263157,1.7027408008658007,-0.568336590339485,1.0
SIFT,0.01,20,minibatch_partial,2.482964210714417,1.7027408008658007,0.7802234098486163,20.0
SIFT,0.01,20,pca1d,1.4360570090303373,1.7027408008658007,-0.2666837918354634,8.0
SIFT,0.01,20,pq,4.921848650677299,1.7027408008658007,3.2191078498114987,22.0
SIFT,0.01,20,random20,1.2451373708959605,1.7027408008658007,-0.45760342996984016,3.0
SIFT,0.01,20,random_proj,2.191118670677021,1.7027408008658007,0.4883778698112202,16.0
SIFT,0.01,20,sobol,2.2200074104330194,1.7027408008658007,0.5172666095672187,17.0
SIFT,0.01,20,sparse_rp,1.412451649122807,1.7027408008658007,-0.29028915174299375,7.0
SIFT,0.01,20,spectral,1.3986882634707292,1.7027408008658007,-0.30405253739507154,5.0
SIFT,0.01,20,zorder,2.250458206015355,1.7027408008658007,0.5477174051495544,18.0
SIFT,0.01,21,birch,1.869681823647591,1.5725372188786824,0.2971446047689086,16.0
SIFT,0.01,21,distance_shell,1.412917748917749,1.5725372188786824,-0.15961946996093346,6.0
SIFT,0.01,21,gmm,1.3258908832742216,1.5725372188786824,-0.2466463356044608,3.0
SIFT,0.01,21,hdbscan,1.4708435714889931,1.5725372188786824,-0.10169364738968922,9.0
SIFT,0.01,21,hilbert,1.6162943257765798,1.5725372188786824,0.04375710689789747,12.0
SIFT,0.01,21,hybrid,1.3153242227898165,1.5725372188786824,-0.25721299608886583,2.0
SIFT,0.01,21,is_p50_clip,1.4567333449178683,1.5725372188786824,-0.11580387396081404,8.0
SIFT,0.01,21,is_p50_noclip,16.060391326448812,1.5725372188786824,14.48785410757013,22.0
SIFT,0.01,21,kde_pilot,2.3878207004327208,1.5725372188786824,0.8152834815540384,18.0
SIFT,0.01,21,kdtree,1.6695170298422433,1.5725372188786824,0.0969798109635609,13.0
SIFT,0.01,21,km20,1.4021435269997702,1.5725372188786824,-0.17039369187891218,5.0
SIFT,0.01,21,lsh,1.4756039317704368,1.5725372188786824,-0.09693328710824556,10.0
SIFT,0.01,21,minibatch,1.3079766839587226,1.5725372188786824,-0.2645605349199598,1.0
SIFT,0.01,21,minibatch_partial,1.3367834504893141,1.5725372188786824,-0.23575376838936823,4.0
SIFT,0.01,21,pca1d,1.6139498245614035,1.5725372188786824,0.04141260568272109,11.0
SIFT,0.01,21,pq,5.755390291041601,1.5725372188786824,4.182853072162919,21.0
SIFT,0.01,21,random20,1.6816148566850564,1.5725372188786824,0.10907763780637403,14.0
SIFT,0.01,21,random_proj,3.1858126515430136,1.5725372188786824,1.6132754326643313,20.0
SIFT,0.01,21,sobol,2.9950997299761273,1.5725372188786824,1.422562511097445,19.0
SIFT,0.01,21,sparse_rp,1.816680327871292,1.5725372188786824,0.2441431089926096,15.0
SIFT,0.01,21,spectral,2.277929050996767,1.5725372188786824,0.7053918321180848,17.0
SIFT,0.01,21,zorder,1.447387299652382,1.5725372188786824,-0.12514991922630037,7.0
SIFT,0.01,22,birch,1.4566036066639931,1.5213684463684463,-0.06476483970445313,7.0
SIFT,0.01,22,distance_shell,1.2559258663642867,1.5213684463684463,-0.26544258000415955,3.0
SIFT,0.01,22,gmm,1.468608212144733,1.5213684463684463,-0.05276023422371323,8.0
SIFT,0.01,22,hdbscan,1.7256177176537875,1.5213684463684463,0.2042492712853412,16.0
SIFT,0.01,22,hilbert,1.6626401467112788,1.5213684463684463,0.14127170034283254,14.0
SIFT,0.01,22,hybrid,1.6284071294993954,1.5213684463684463,0.10703868313094911,11.0
SIFT,0.01,22,is_p50_clip,1.390871497484398,1.5213684463684463,-0.13049694888404817,6.0
SIFT,0.01,22,is_p50_noclip,3.6368352975418317,1.5213684463684463,2.1154668511733856,21.0
SIFT,0.01,22,kde_pilot,4.296542632533404,1.5213684463684463,2.775174186164958,22.0
SIFT,0.01,22,kdtree,1.692602447996563,1.5213684463684463,0.17123400162811664,15.0
SIFT,0.01,22,km20,1.1662588496177217,1.5213684463684463,-0.3551095967507245,1.0
SIFT,0.01,22,lsh,2.058551800671073,1.5213684463684463,0.5371833543026268,17.0
SIFT,0.01,22,minibatch,2.13618044433695,1.5213684463684463,0.6148119979685036,18.0
SIFT,0.01,22,minibatch_partial,1.5305201144806388,1.5213684463684463,0.00915166811219259,9.0
SIFT,0.01,22,pca1d,1.3546884210526315,1.5213684463684463,-0.16668002531581472,5.0
SIFT,0.01,22,pq,3.3776108175343564,1.5213684463684463,1.8562423711659102,20.0
SIFT,0.01,22,random20,1.6400103208135093,1.5213684463684463,0.11864187444506302,12.0
SIFT,0.01,22,random_proj,1.3195191929824563,1.5213684463684463,-0.2018492533859899,4.0
SIFT,0.01,22,sobol,2.6642586475126677,1.5213684463684463,1.1428902011442215,19.0
SIFT,0.01,22,sparse_rp,1.656158047216475,1.5213684463684463,0.1347896008480287,13.0
SIFT,0.01,22,spectral,1.569989650529799,1.5213684463684463,0.04862120416135274,10.0
SIFT,0.01,22,zorder,1.2435809485607947,1.5213684463684463,-0.27778749780765155,2.0
SIFT,0.01,23,birch,1.6243713356104403,1.8979806178669814,-0.273609282256541,11.0
SIFT,0.01,23,distance_shell,2.240448717948718,1.8979806178669814,0.34246810008173667,19.0
SIFT,0.01,23,gmm,1.686258016385589,1.8979806178669814,-0.21172260148139244,14.0
SIFT,0.01,23,hdbscan,1.3911048864607283,1.8979806178669814,-0.5068757314062531,7.0
SIFT,0.01,23,hilbert,1.3868527476077366,1.8979806178669814,-0.5111278702592448,6.0
SIFT,0.01,23,hybrid,1.5305466193582729,1.8979806178669814,-0.3674339985087085,10.0
SIFT,0.01,23,is_p200_clip,1.5088750433277425,1.8979806178669814,-0.3891055745392389,9.0
SIFT,0.01,23,is_p200_noclip,4.576502812875283,1.8979806178669814,2.678522195008302,24.0
SIFT,0.01,23,is_p50_clip,1.2502025119405125,1.8979806178669814,-0.6477781059264689,3.0
SIFT,0.01,23,is_p50_noclip,2.711584508715577,1.8979806178669814,0.8136038908485956,20.0
SIFT,0.01,23,kde_pilot,4.291140578333019,1.8979806178669814,2.393159960466038,23.0
SIFT,0.01,23,kdtree,1.1453130702214853,1.8979806178669814,-0.752667547645496,2.0
SIFT,0.01,23,km20,1.3664273863573837,1.8979806178669814,-0.5315532315095977,5.0
SIFT,0.01,23,lsh,1.4329771568939278,1.8979806178669814,-0.46500346097305356,8.0
SIFT,0.01,23,minibatch,1.2995956521385847,1.8979806178669814,-0.5983849657283966,4.0
SIFT,0.01,23,minibatch_partial,1.079506337727024,1.8979806178669814,-0.8184742801399574,1.0
SIFT,0.01,23,pca1d,1.9746293407677462,1.8979806178669814,0.07664872290076485,16.0
SIFT,0.01,23,pq,3.6796189285875123,1.8979806178669814,1.781638310720531,22.0
SIFT,0.01,23,random20,2.2204958677306137,1.8979806178669814,0.32251524986363234,18.0
SIFT,0.01,23,random_proj,1.678019868588562,1.8979806178669814,-0.21996074927841947,13.0
SIFT,0.01,23,sobol,2.881860105263158,1.8979806178669814,0.9838794873961765,21.0
SIFT,0.01,23,sparse_rp,1.8281279064331426,1.8979806178669814,-0.06985271143383875,15.0
SIFT,0.01,23,spectral,1.6503716666666666,1.8979806178669814,-0.2476089512003148,12.0
SIFT,0.01,23,zorder,2.0140493027002995,1.8979806178669814,0.11606868483331811,17.0
SIFT,0.01,24,birch,1.2469399115662738,1.9021284271284271,-0.6551885155621533,1.0
SIFT,0.01,24,distance_shell,1.6708333333333334,1.9021284271284271,-0.23129509379509372,16.0
SIFT,0.01,24,gmm,1.2914440024018004,1.9021284271284271,-0.6106844247266268,3.0
SIFT,0.01,24,hdbscan,1.490125139686199,1.9021284271284271,-0.41200328744222814,8.0
SIFT,0.01,24,hilbert,1.3959660780607899,1.9021284271284271,-0.5061623490676372,7.0
SIFT,0.01,24,hybrid,1.5132513030612735,1.9021284271284271,-0.3888771240671536,10.0
SIFT,0.01,24,is_p50_clip,1.2960376512829266,1.9021284271284271,-0.6060907758455005,4.0
SIFT,0.01,24,is_p50_noclip,2.4522126610599346,1.9021284271284271,0.5500842339315075,21.0
SIFT,0.01,24,kde_pilot,1.2704770885492984,1.9021284271284271,-0.6316513385791287,2.0
SIFT,0.01,24,kdtree,1.351800717522143,1.9021284271284271,-0.5503277096062842,6.0
SIFT,0.01,24,km20,1.512049861089005,1.9021284271284271,-0.39007856603942215,9.0
SIFT,0.01,24,lsh,1.341962513117453,1.9021284271284271,-0.560165914010974,5.0
SIFT,0.01,24,minibatch,1.534026223464575,1.9021284271284271,-0.36810220366385216,12.0
SIFT,0.01,24,minibatch_partial,2.422486252121368,1.9021284271284271,0.5203578249929408,20.0
SIFT,0.01,24,pca1d,1.6852557928415197,1.9021284271284271,-0.2168726342869074,17.0
SIFT,0.01,24,pq,7.303919099383528,1.9021284271284271,5.401790672255101,22.0
SIFT,0.01,24,random20,1.5294825366339075,1.9021284271284271,-0.37264589049451957,11.0
SIFT,0.01,24,random_proj,1.5372398721113396,1.9021284271284271,-0.3648885550170875,13.0
SIFT,0.01,24,sobol,2.3049119039253254,1.9021284271284271,0.4027834767968983,19.0
SIFT,0.01,24,sparse_rp,1.8426321550630334,1.9021284271284271,-0.05949627206539376,18.0
SIFT,0.01,24,spectral,1.6523950991876823,1.9021284271284271,-0.24973332794074476,15.0
SIFT,0.01,24,zorder,1.5923944199923818,1.9021284271284271,-0.30973400713604526,14.0
SIFT,0.01,25,birch,1.6189312186456988,1.542735719564988,0.07619549908071077,14.0
SIFT,0.01,25,distance_shell,1.9651515151515153,1.542735719564988,0.4224157955865273,17.0
SIFT,0.01,25,gmm,1.4407906431199429,1.542735719564988,-0.10194507644504514,5.0
SIFT,0.01,25,hdbscan,1.2553666201467375,1.542735719564988,-0.2873690994182505,2.0
SIFT,0.01,25,hilbert,2.117065452731995,1.542735719564988,0.5743297331670072,18.0
SIFT,0.01,25,hybrid,1.4719111500450137,1.542735719564988,-0.07082456951997429,8.0
SIFT,0.01,25,is_p50_clip,3.7358271242967334,1.542735719564988,2.1930914047317454,21.0
SIFT,0.01,25,is_p50_noclip,10.394807502404968,1.542735719564988,8.85207178283998,22.0
SIFT,0.01,25,kde_pilot,1.6253321380372117,1.542735719564988,0.08259641847222365,15.0
SIFT,0.01,25,kdtree,1.5125275769633713,1.542735719564988,-0.03020814260161675,9.0
SIFT,0.01,25,km20,1.470697173960231,1.542735719564988,-0.07203854560475698,7.0
SIFT,0.01,25,lsh,1.5452284532848097,1.542735719564988,0.002492733719821727,11.0
SIFT,0.01,25,minibatch,1.5732449142543483,1.542735719564988,0.03050919468936031,13.0
SIFT,0.01,25,minibatch_partial,1.45460721242073,1.542735719564988,-0.0881285071442579,6.0
SIFT,0.01,25,pca1d,1.245863283889609,1.542735719564988,-0.2968724356753789,1.0
SIFT,0.01,25,pq,1.55570637105739,1.542735719564988,0.012970651492401952,12.0
SIFT,0.01,25,random20,1.5292137970896036,1.542735719564988,-0.013521922475384418,10.0
SIFT,0.01,25,random_proj,1.6582178340570273,1.542735719564988,0.11548211449203927,16.0
SIFT,0.01,25,sobol,1.3890323286004356,1.542735719564988,-0.15370339096455243,3.0
SIFT,0.01,25,sparse_rp,2.153101409703968,1.542735719564988,0.61036569013898,19.0
SIFT,0.01,25,spectral,1.4237990435544494,1.542735719564988,-0.11893667601053859,4.0
SIFT,0.01,25,zorder,2.7794691464728656,1.542735719564988,1.2367334269078776,20.0
SIFT,0.01,26,birch,2.753501261289546,1.8365725359911407,0.9169287252984053,19.0
SIFT,0.01,26,distance_shell,1.6775901875901877,1.8365725359911407,-0.15898234840095293,11.0
SIFT,0.01,26,gmm,1.6633587545440207,1.8365725359911407,-0.17321378144711996,10.0
SIFT,0.01,26,hdbscan,1.5165191381866463,1.8365725359911407,-0.3200533978044944,3.0
SIFT,0.01,26,hilbert,1.5465699904824952,1.8365725359911407,-0.29000254550864546,7.0
SIFT,0.01,26,hybrid,1.7652383515933803,1.8365725359911407,-0.0713341843977604,12.0
SIFT,0.01,26,is_p200_clip,3.244437812255304,1.8365725359911407,1.4078652762641632,21.0
SIFT,0.01,26,is_p200_noclip,6.814386694280951,1.8365725359911407,4.97781415828981,24.0
SIFT,0.01,26,is_p50_clip,1.5319783380341283,1.8365725359911407,-0.30459419795701237,5.0
SIFT,0.01,26,is_p50_noclip,3.790449740281746,1.8365725359911407,1.9538772042906052,22.0
SIFT,0.01,26,kde_pilot,1.7778553686486298,1.8365725359911407,-0.05871716734251087,13.0
SIFT,0.01,26,kdtree,1.355392647136887,1.8365725359911407,-0.4811798888542538,1.0
SIFT,0.01,26,km20,1.505440558641924,1.8365725359911407,-0.33113197734921673,2.0
SIFT,0.01,26,lsh,1.8474813133790735,1.8365725359911407,0.010908777387932833,14.0
SIFT,0.01,26,minibatch,1.5943600664537263,1.8365725359911407,-0.24221246953741438,9.0
SIFT,0.01,26,minibatch_partial,1.5880002897404037,1.8365725359911407,-0.24857224625073693,8.0
SIFT,0.01,26,pca1d,1.5166517324083408,1.8365725359911407,-0.31992080358279984,4.0
SIFT,0.01,26,pq,6.514845415173,1.8365725359911407,4.6782728791818595,23.0
SIFT,0.01,26,random20,2.5868671805663763,1.8365725359911407,0.7502946445752356,18.0
SIFT,0.01,26,random_proj,2.5309056122023716,1.8365725359911407,0.694333076211231,17.0
SIFT,0.01,26,sobol,3.191760603292367,1.8365725359911407,1.3551880673012264,20.0
SIFT,0.01,26,sparse_rp,1.5325636278970536,1.8365725359911407,-0.3040089080940871,6.0
SIFT,0.01,26,spectral,2.2803284368232863,1.8365725359911407,0.44375590083214567,16.0
SIFT,0.01,26,zorder,1.8789044451873849,1.8365725359911407,0.04233190919624419,15.0
SIFT,0.01,27,birch,2.8118072055350405,1.7228757676432094,1.0889314378918311,19.0
SIFT,0.01,27,distance_shell,1.6401221105938089,1.7228757676432094,-0.08275365704940052,10.0
SIFT,0.01,27,gmm,1.9204814032935857,1.7228757676432094,0.19760563565037637,14.0
SIFT,0.01,27,hdbscan,1.4021100881524187,1.7228757676432094,-0.3207656794907907,5.0
SIFT,0.01,27,hilbert,1.6467630455055577,1.7228757676432094,-0.07611272213765163,11.0
SIFT,0.01,27,hybrid,1.5720786603284238,1.7228757676432094,-0.15079710731478557,8.0
SIFT,0.01,27,kde_pilot,1.3882591971895584,1.7228757676432094,-0.334616570453651,4.0
SIFT,0.01,27,kdtree,1.2933264358193641,1.7228757676432094,-0.42954933182384525,2.0
SIFT,0.01,27,km20,1.4259782122920996,1.7228757676432094,-0.29689755535110973,6.0
SIFT,0.01,27,lsh,1.8873986095550435,1.7228757676432094,0.16452284191183408,13.0
SIFT,0.01,27,minibatch,1.531711901394436,1.7228757676432094,-0.19116386624877335,7.0
SIFT,0.01,27,minibatch_partial,1.6302330201675104,1.7228757676432094,-0.092642747475699,9.0
SIFT,0.01,27,pca1d,2.00526759784799,1.7228757676432094,0.28239183020478076,16.0
SIFT,0.01,27,pq,2.5648288331251217,1.7228757676432094,0.8419530654819123,18.0
SIFT,0.01,27,random20,1.988680882972386,1.7228757676432094,0.2658051153291767,15.0
SIFT,0.01,27,random_proj,1.7582269157827457,1.7228757676432094,0.035351148139536326,12.0
SIFT,0.01,27,sobol,4.036075428322703,1.7228757676432094,2.3131996606794933,20.0
SIFT,0.01,27,sparse_rp,1.3356432705548684,1.7228757676432094,-0.38723249708834095,3.0
SIFT,0.01,27,spectral,2.335306727067879,1.7228757676432094,0.6124309594246695,17.0
SIFT,0.01,27,zorder,1.18028,1.7228757676432094,-0.5425957676432094,1.0
SIFT,0.01,28,birch,1.8202799683615107,1.5602867965367966,0.25999317182471415,15.0
SIFT,0.01,28,distance_shell,2.0625918762088977,1.5602867965367966,0.5023050796721011,17.0
SIFT,0.01,28,gmm,1.9303572055414175,1.5602867965367966,0.37007040900462096,16.0
SIFT,0.01,28,hdbscan,1.6640229568468778,1.5602867965367966,0.10373616031008126,11.0
SIFT,0.01,28,hilbert,1.3887170410162546,1.5602867965367966,-0.171569755520542,4.0
SIFT,0.01,28,hybrid,1.2152459073699409,1.5602867965367966,-0.3450408891668557,2.0
SIFT,0.01,28,kde_pilot,1.7573105928308466,1.5602867965367966,0.19702379629404998,12.0
SIFT,0.01,28,kdtree,1.8045883127237645,1.5602867965367966,0.24430151618696794,14.0
SIFT,0.01,28,km20,1.7826344561403509,1.5602867965367966,0.2223476596035543,13.0
SIFT,0.01,28,lsh,1.3914308813140233,1.5602867965367966,-0.16885591522277332,5.0
SIFT,0.01,28,minibatch,3.3263587042189826,1.5602867965367966,1.766071907682186,20.0
SIFT,0.01,28,minibatch_partial,1.191739850236715,1.5602867965367966,-0.36854694630008167,1.0
SIFT,0.01,28,pca1d,1.596942339766542,1.5602867965367966,0.03665554322974551,10.0
SIFT,0.01,28,pq,2.6508738338723776,1.5602867965367966,1.090587037335581,19.0
SIFT,0.01,28,random20,1.4612456428195064,1.5602867965367966,-0.09904115371729016,8.0
SIFT,0.01,28,random_proj,1.4128921468601283,1.5602867965367966,-0.14739464967666827,6.0
SIFT,0.01,28,sobol,1.436566938804738,1.5602867965367966,-0.12371985773205862,7.0
SIFT,0.01,28,sparse_rp,1.2629464431154847,1.5602867965367966,-0.29734035342131193,3.0
SIFT,0.01,28,spectral,2.1370385800759353,1.5602867965367966,0.5767517835391387,18.0
SIFT,0.01,28,zorder,1.5383420888892383,1.5602867965367966,-0.021944707647558293,9.0
SIFT,0.01,29,birch,1.563630140159111,1.7872053872053872,-0.22357524704627618,9.0
SIFT,0.01,29,distance_shell,2.0631250000000003,1.7872053872053872,0.2759196127946131,17.0
SIFT,0.01,29,gmm,1.4422175789473684,1.7872053872053872,-0.3449878082580189,5.0
SIFT,0.01,29,hdbscan,1.9414598528277913,1.7872053872053872,0.15425446562240408,16.0
SIFT,0.01,29,hilbert,1.2425908496908034,1.7872053872053872,-0.5446145375145839,2.0
SIFT,0.01,29,hybrid,1.5000248604387678,1.7872053872053872,-0.2871805267666194,6.0
SIFT,0.01,29,kde_pilot,1.5506430079713274,1.7872053872053872,-0.23656237923405987,8.0
SIFT,0.01,29,kdtree,1.8456336723755853,1.7872053872053872,0.05842828517019805,14.0
SIFT,0.01,29,km20,2.182442353143185,1.7872053872053872,0.39523696593779767,18.0
SIFT,0.01,29,lsh,1.8266390325553488,1.7872053872053872,0.03943364534996152,13.0
SIFT,0.01,29,minibatch,1.5311188714160213,1.7872053872053872,-0.2560865157893659,7.0
SIFT,0.01,29,minibatch_partial,3.5984380832646705,1.7872053872053872,1.8112326960592833,19.0
SIFT,0.01,29,pca1d,1.430881113163193,1.7872053872053872,-0.35632427404219413,4.0
SIFT,0.01,29,pq,1.8864880116959064,1.7872053872053872,0.09928262449051917,15.0
SIFT,0.01,29,random20,1.366082001522744,1.7872053872053872,-0.4211233856826433,3.0
SIFT,0.01,29,random_proj,1.62498950877193,1.7872053872053872,-0.1622158784334573,11.0
SIFT,0.01,29,sobol,1.6042380350877192,1.7872053872053872,-0.18296735211766801,10.0
SIFT,0.01,29,sparse_rp,1.2314967622151436,1.7872053872053872,-0.5557086249902436,1.0
SIFT,0.01,29,spectral,6.393380531109523,1.7872053872053872,4.606175143904136,20.0
SIFT,0.01,29,zorder,1.8140968597875073,1.7872053872053872,0.0268914725821201,12.0
SIFT,0.01,30,birch,1.3726088652265493,1.680252525252525,-0.30764366002597576,5.0
SIFT,0.01,30,distance_shell,1.7257296466973888,1.680252525252525,0.04547712144486371,10.0
SIFT,0.01,30,gmm,2.1571849361946844,1.680252525252525,0.4769324109421593,15.0
SIFT,0.01,30,hdbscan,2.505445586678732,1.680252525252525,0.8251930614262071,17.0
SIFT,0.01,30,hilbert,2.077930826406031,1.680252525252525,0.3976783011535059,14.0
SIFT,0.01,30,hybrid,1.14822030855772,1.680252525252525,-0.532032216694805,1.0
SIFT,0.01,30,kde_pilot,1.9521255632684766,1.680252525252525,0.27187303801595153,13.0
SIFT,0.01,30,kdtree,1.2398777894850146,1.680252525252525,-0.4403747357675105,4.0
SIFT,0.01,30,km20,3.216614926585532,1.680252525252525,1.536362401333007,19.0
SIFT,0.01,30,lsh,3.790918285792384,1.680252525252525,2.1106657605398587,20.0
SIFT,0.01,30,minibatch,1.5057032578638758,1.680252525252525,-0.1745492673886493,7.0
SIFT,0.01,30,minibatch_partial,1.2289620175438598,1.680252525252525,-0.4512905077086653,3.0
SIFT,0.01,30,pca1d,1.1823474992427494,1.680252525252525,-0.4979050260097757,2.0
SIFT,0.01,30,pq,1.921582456140351,1.680252525252525,0.24132993088782584,12.0
SIFT,0.01,30,random20,2.2415975598584432,1.680252525252525,0.5613450346059181,16.0
SIFT,0.01,30,random_proj,1.6094692982456142,1.680252525252525,-0.07078322700691086,9.0
SIFT,0.01,30,sobol,2.7000714578936,1.680252525252525,1.0198189326410747,18.0
SIFT,0.01,30,sparse_rp,1.5818283385553165,1.680252525252525,-0.09842418669720865,8.0
SIFT,0.01,30,spectral,1.3997097035190147,1.680252525252525,-0.2805428217335104,6.0
SIFT,0.01,30,zorder,1.9048345857217803,1.680252525252525,0.22458206046925522,11.0
SIFT,0.01,31,birch,1.860297149532191,1.7879089902345717,0.07238815929761921,15.0
SIFT,0.01,31,distance_shell,1.9272402597402596,1.7879089902345717,0.13933126950568786,17.0
SIFT,0.01,31,gmm,1.901071571395469,1.7879089902345717,0.11316258116089717,16.0
SIFT,0.01,31,hdbscan,1.428752880821049,1.7879089902345717,-0.3591561094135227,9.0
SIFT,0.01,31,hilbert,1.2658118109292098,1.7879089902345717,-0.5220971793053619,4.0
SIFT,0.01,31,hybrid,1.3558626002752114,1.7879089902345717,-0.4320463899593603,5.0
SIFT,0.01,31,is_p50_clip,1.0666249902918798,1.7879089902345717,-0.7212839999426919,1.0
SIFT,0.01,31,is_p50_noclip,2.380563109668333,1.7879089902345717,0.5926541194337613,20.0
SIFT,0.01,31,kde_pilot,1.6395990531689861,1.7879089902345717,-0.1483099370655856,11.0
SIFT,0.01,31,kdtree,1.234922472986527,1.7879089902345717,-0.5529865172480448,3.0
SIFT,0.01,31,km20,1.379595483086338,1.7879089902345717,-0.4083135071482338,6.0
SIFT,0.01,31,lsh,1.3944706218389025,1.7879089902345717,-0.39343836839566926,7.0
SIFT,0.01,31,minibatch,1.7681462522095905,1.7879089902345717,-0.019762738024981186,13.0
SIFT,0.01,31,minibatch_partial,1.5683916400134024,1.7879089902345717,-0.21951735022116936,10.0
SIFT,0.01,31,pca1d,2.2914420087874467,1.7879089902345717,0.503533018552875,19.0
SIFT,0.01,31,pq,1.137382456140351,1.7879089902345717,-0.6505265340942208,2.0
SIFT,0.01,31,random20,1.3975089665536056,1.7879089902345717,-0.39040002368096616,8.0
SIFT,0.01,31,random_proj,6.272741170308576,1.7879089902345717,4.4848321800740045,22.0
SIFT,0.01,31,sobol,3.7176209877254522,1.7879089902345717,1.9297119974908805,21.0
SIFT,0.01,31,sparse_rp,1.7461673344426731,1.7879089902345717,-0.04174165579189859,12.0
SIFT,0.01,31,spectral,2.168553333333333,1.7879089902345717,0.3806443430987614,18.0
SIFT,0.01,31,zorder,1.8176748918794323,1.7879089902345717,0.029765901644860593,14.0
SIFT,0.01,32,birch,1.532774618591571,1.638701802073895,-0.1059271834823241,8.0
SIFT,0.01,32,distance_shell,1.5385784645462066,1.638701802073895,-0.10012333752768843,9.0
SIFT,0.01,32,gmm,1.810529608130033,1.638701802073895,0.171827806056138,16.0
SIFT,0.01,32,hdbscan,1.5228779465419586,1.638701802073895,-0.11582385553193641,7.0
SIFT,0.01,32,hilbert,2.4209060240035822,1.638701802073895,0.7822042219296872,22.0
SIFT,0.01,32,hybrid,1.2967765514728515,1.638701802073895,-0.3419252506010435,2.0
SIFT,0.01,32,is_p200_clip,1.9221876299059062,1.638701802073895,0.28348582783201115,18.0
SIFT,0.01,32,is_p200_noclip,5.244202356080752,1.638701802073895,3.605500554006857,23.0
SIFT,0.01,32,is_p50_clip,1.2917345056064409,1.638701802073895,-0.34696729646745417,1.0
SIFT,0.01,32,is_p50_noclip,5.563214714847394,1.638701802073895,3.924512912773499,24.0
SIFT,0.01,32,kde_pilot,1.3303063691234935,1.638701802073895,-0.3083954329504015,3.0
SIFT,0.01,32,kdtree,1.9061684118262547,1.638701802073895,0.2674666097523597,17.0
SIFT,0.01,32,km20,2.220749578505219,1.638701802073895,0.5820477764313239,21.0
SIFT,0.01,32,lsh,1.7107286442595324,1.638701802073895,0.07202684218563737,15.0
SIFT,0.01,32,minibatch,1.611101000971449,1.638701802073895,-0.027600801102446004,11.0
SIFT,0.01,32,minibatch_partial,1.6302526390994927,1.638701802073895,-0.008449162974402347,12.0
SIFT,0.01,32,pca1d,1.4557302183252094,1.638701802073895,-0.1829715837486856,6.0
SIFT,0.01,32,pq,1.6423738376936272,1.638701802073895,0.0036720356197321724,13.0
SIFT,0.01,32,random20,2.083544401516593,1.638701802073895,0.4448425994426981,20.0
SIFT,0.01,32,random_proj,2.0162112280701754,1.638701802073895,0.37750942599628035,19.0
SIFT,0.01,32,sobol,1.607482509249289,1.638701802073895,-0.031219292824606004,10.0
SIFT,0.01,32,sparse_rp,1.4150317887817863,1.638701802073895,-0.22367001329210878,5.0
SIFT,0.01,32,spectral,1.659376157974311,1.638701802073895,0.020674355900415886,14.0
SIFT,0.01,32,zorder,1.399277986631379,1.638701802073895,-0.23942381544251612,4.0
SIFT,0.01,33,birch,1.4539165857516523,1.6201987406532863,-0.166282154901634,11.0
SIFT,0.01,33,distance_shell,1.6948150236859916,1.6201987406532863,0.07461628303270529,17.0
SIFT,0.01,33,gmm,2.071652032803903,1.6201987406532863,0.4514532921506167,19.0
SIFT,0.01,33,hdbscan,1.2399939999288971,1.6201987406532863,-0.38020474072438915,4.0
SIFT,0.01,33,hilbert,1.8288255538322584,1.6201987406532863,0.20862681317897214,18.0
