table_pair,dataset,mode,base_method,paradigm,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,sample_size_used,total_sample_size
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,781121,2411.259765625,2.2795467376708984,8070,8275.520363408523,1.0254672073616509,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,142780,2410.8984375,2.7598116397857666,7932,8253.702380952382,1.0405575366808348,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,428790,2401.93359375,2.257038116455078,7824,6260.626993620415,1.2497150857210728,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,322723,2406.197509765625,2.8452041149139404,7874,6181.994047619048,1.2736990588065378,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,588557,2407.028076171875,2.8811392784118652,7919,0.0,,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,263638,2416.187744140625,3.1491057872772217,8018,10376.022815190148,1.294091146818427,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,693614,2417.404296875,2.3145997524261475,7913,2055.1428571428573,3.8503406089253436,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,546912,2409.767578125,3.094848394393921,8231,4189.130434782609,1.96484691229891,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,444449,2408.00732421875,2.622706890106201,8200,2054.6363636363635,3.9909738507145702,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,663176,2406.183349609375,2.3369600772857666,7922,14551.419913419913,1.8368366464806758,385,385
