table,dataset,mode,base_method,paradigm,selectivity,seed,query_id,D1_target,D2_target,true_card,est,q_error,sample_size_used,total_sample_size
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,111011,377.218505859375,2.744110584259033,7878,6185.761574074074,1.273569940525752,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,426052,360.2164611816406,2.700775384902954,8136,12351.423548265459,1.5181199051457053,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,724169,380.0748596191406,2.68540358543396,8440,4157.7643097643095,2.0299370938797723,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,588630,370.726318359375,2.7094972133636475,8235,10370.8872637414,1.2593670022758228,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,790256,412.1048278808594,2.567054033279419,8167,10339.492552334943,1.2660086387088212,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,201003,397.5360412597656,2.689554452896118,8325,6265.833954451346,1.3286339951740647,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6443,392.9132385253906,2.4705615043640137,8234,8360.956391875745,1.0154185562151743,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,642763,369.4332275390625,2.4056813716888428,8040,8309.41519271726,1.0335093523280174,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,193392,329.56744384765625,2.846799373626709,8153,4227.875,1.9283919226561808,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,203755,362.5753479003906,2.872863292694092,8062,12379.065392994804,1.5354831794833546,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,94462,375.15423583984375,2.8380818367004395,8390,16552.857387096956,1.972926982967456,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,590890,373.388427734375,2.8598101139068604,8205,10460.660383095164,1.2749129047038592,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,783383,360.99334716796875,2.81827974319458,8028,6390.25,1.256288877586949,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,737605,343.82684326171875,2.8511314392089844,8104,12464.02894380112,1.5380094945460414,384,384
