dataset,sf,method,selectivity,median_qe,mean_qe,n_valid,paired_pct_vs_bern,ci_lo,ci_hi,ci_excludes_0,cohens_d
DEEP,1,hierarchical_kmeans,0.5,1.0368768985181296,1.0372512836262258,100,-0.7978941321097252,-1.1866461951146805,-0.41638610126989284,True,-0.399714787606528
DEEP,1,minibatch,0.01,1.5774383681998092,1.6319145190800484,100,3.400620313782607,-1.910978956526515,9.094437379835021,False,0.12234878910155937
DEEP,1,minibatch,0.05,1.1854079769956796,1.2031847316524953,100,-0.4085874872808366,-2.553143416782175,1.863443241352712,False,-0.038444301675517066
DEEP,1,minibatch,0.1,1.1162877596749146,1.1253149417740678,100,-1.155770231704798,-2.573637825216307,0.19305684210614277,False,-0.16802799637254118
DEEP,1,minibatch,0.3,1.0569247367320074,1.0596205704322077,100,-0.8218471448103615,-1.443211793534332,-0.14754806500370005,True,-0.2488091422373099
DEEP,1,minibatch,0.5,1.034954963776236,1.0361603714977943,100,-0.9024883353004117,-1.3072218468934027,-0.5014955251230295,True,-0.44317116068490886
DEEP,1,hdbscan,0.01,1.5191772734298221,1.6154326962612666,100,2.150129189588725,-3.6092339887043785,7.983434517170576,False,0.07224619715214646
DEEP,1,hdbscan,0.05,1.1831421982071393,1.193493297239348,100,-1.271970826360359,-3.18752204072012,0.6484784227215346,False,-0.13443536601922093
DEEP,1,hdbscan,0.1,1.1046265796053891,1.1104772007438037,100,-2.4819671026340977,-3.6989509813483448,-1.3034796350836433,True,-0.40111792954635744
DEEP,1,hdbscan,0.3,1.0558799993111285,1.058346806826891,100,-0.9426897971736657,-1.531565390676877,-0.32941481736618483,True,-0.304388624746349
DEEP,1,hdbscan,0.5,1.0376595119521665,1.0397672496069033,100,-0.5541522869400674,-0.9771557546010254,-0.15412326496802878,True,-0.26252458398712486
DEEP,1,hammersley,0.01,1.899836058750919,3.4670365625156374,100,115.8340785820232,69.02557668030522,175.57355163677684,True,0.4235883966044572
DEEP,1,hammersley,0.05,1.244272586849282,1.2884041756250553,100,6.468978116436562,3.6957951878566027,9.261560920823165,True,0.4717943252552122
DEEP,1,hammersley,0.1,1.162041877750368,1.1721635604369927,100,2.951342157668853,1.304949666908506,4.798363776826063,True,0.33773703730334453
DEEP,1,hammersley,0.3,1.082995488854832,1.0829072910000017,100,1.357482577759449,0.6344709842295941,2.0770501819140197,True,0.36762997850390156
DEEP,1,hammersley,0.5,1.0568692731379867,1.0567067714913971,100,1.0630966606124408,0.5649359444074428,1.5086118647012192,True,0.44854534254819145
DEEP,1,coresets,0.01,1.4724814977774114,1.575392692564523,100,0.2999650848196167,-5.379013702722939,5.623790074494492,False,0.011076525527146167
DEEP,1,coresets,0.05,1.1749272714604464,1.1802817098087983,100,-2.3428163982033716,-4.0741141212784715,-0.55744177985648,True,-0.271812161433195
DEEP,1,coresets,0.1,1.1064733128174988,1.1136590346550526,100,-2.2310355036123592,-3.3980272464581485,-1.0969510349345952,True,-0.3904101380050919
DEEP,1,coresets,0.3,1.0538144188891376,1.0537741848148443,100,-1.375995708930632,-1.8980179147248468,-0.8503686606103276,True,-0.5164763171848784
DEEP,1,coresets,0.5,1.0328449699695246,1.035281457356953,100,-0.9853829253343288,-1.3907628989554843,-0.5925643266544341,True,-0.4840454452987646
DEEP,1,birch,0.01,1.6701454559469233,1.785273200029102,100,14.038131941564618,6.608323284428705,21.77823260092566,True,0.36606709716927405
DEEP,1,birch,0.05,1.1992720241427937,1.22022323215967,100,0.9559348407282957,-1.175578222482959,3.1160331730090083,False,0.0881023150976128
DEEP,1,birch,0.1,1.1327668365360855,1.1374664569346262,100,-0.08206241141471676,-1.5416024080635105,1.3318671346325277,False,-0.011361013268023162
DEEP,1,birch,0.3,1.0566109571239262,1.059932695024187,100,-0.794438264079243,-1.458182843867097,-0.14124673310923186,True,-0.24457822085417624
DEEP,1,birch,0.5,1.0381349450986725,1.0408988391561482,100,-0.4475101628129494,-0.88695762967279,-0.021878618934568415,True,-0.20816047877597676
DEEP,1,spectral,0.01,1.6625317866052531,1.8749320291392095,100,19.35946597432448,8.575223025887732,31.596476213755718,True,0.34185134137613765
DEEP,1,spectral,0.05,1.2311051415879792,1.2456979613404728,100,3.0366640361875166,0.9537098171541035,4.921020049313831,True,0.29553089059160037
DEEP,1,spectral,0.1,1.1333947316761872,1.1454175814732426,100,0.564226639864485,-0.7056754660031793,1.852098819046396,False,0.08449185822063783
DEEP,1,spectral,0.3,1.0730777025458504,1.0770782936648389,100,0.801575642378454,0.17206452240484235,1.4826217468552032,True,0.24106174343678105
DEEP,1,spectral,0.5,1.0461476427471301,1.0460391715023012,100,0.04317491754958825,-0.3807077013596489,0.4464407343410991,False,0.02041290190267555
DEEP,1,importance_sampling,0.01,3.2732520405273497,3.889080235395431,69,149.47356022884256,113.18090959615397,190.74769124534893,True,0.915288197351931
DEEP,1,importance_sampling,0.05,2.161410685596326,2.3135359338831845,100,91.05937211405956,81.7361579967371,103.73431402339418,True,1.7198373640730718
