dataset,mode,selectivity,seed,query_id,true_card,est,q_error,sample_size_used_t1,sample_size_used_t2,table,D1_target,D2_target
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,781121,8014,11172.204418957665,1.394085902041136,385,385,partsupp_deep_wiki_1,1.178353190422058,2.2795467376708984
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,142780,7794,6525.215044695565,1.194443393300248,385,385,partsupp_deep_wiki_1,1.2204875946044922,2.7598116397857666
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,428790,7940,7890.7066959015,1.00624700752394,385,385,partsupp_deep_wiki_1,1.208726167678833,2.257038116455078
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,322723,8045,8786.641929499072,1.0921866910502265,385,385,partsupp_deep_wiki_1,1.201585054397583,2.8452041149139404
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,588557,7889,5138.134592680047,1.5353821231617648,385,385,partsupp_deep_wiki_1,1.3140754699707031,2.8811392784118652
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,263638,8219,10686.456400742114,1.3002137000537917,385,385,partsupp_deep_wiki_1,1.2552679777145386,3.1491057872772217
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,693614,7966,11280.148423005567,1.4160367088884718,385,385,partsupp_deep_wiki_1,1.2929290533065796,2.3145997524261475
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,546912,7969,7178.27626918536,1.1101550986842106,385,385,partsupp_deep_wiki_1,1.2068768739700317,3.094848394393921
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,444449,8089,7577.669084162591,1.0674786547364672,385,385,partsupp_deep_wiki_1,1.3171755075454712,2.622706890106201
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,663176,7724,6562.99544611233,1.1769016241776316,385,385,partsupp_deep_wiki_1,1.187335729598999,2.3369600772857666
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,763999,8003,9957.834373418787,1.2442626981655363,385,385,partsupp_deep_wiki_1,1.129727840423584,2.7435648441314697
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,782168,7710,11415.07842806544,1.480554919334039,385,385,partsupp_deep_wiki_1,1.2275972366333008,2.321883201599121
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,673362,8112,9909.259571597233,1.2215556671101124,385,385,partsupp_deep_wiki_1,1.3074264526367188,2.6439919471740723
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,83904,8151,8878.394332939788,1.0892398887179227,385,385,partsupp_deep_wiki_1,1.286946177482605,2.928945541381836
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,695261,8055,7987.856299544612,1.0084057221283782,385,385,partsupp_deep_wiki_1,1.3076568841934204,2.5670652389526367
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,386245,8410,9072.693540226006,1.078798280645185,385,385,partsupp_deep_wiki_1,1.115124225616455,2.7859504222869873
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,69504,8102,10211.502782931353,1.2603681539041414,385,385,partsupp_deep_wiki_1,1.3274890184402466,3.0938942432403564
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,681535,8021,4490.470568392646,1.78622705078125,385,385,partsupp_deep_wiki_1,1.190702199935913,3.186352491378784
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,696279,7966,8840.613931523023,1.1097933632341228,385,385,partsupp_deep_wiki_1,1.095173716545105,2.6614370346069336
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,340223,7928,10923.933209647495,1.3778926853743056,385,385,partsupp_deep_wiki_1,1.2161993980407715,2.7366652488708496
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,690943,8026,7156.687468375781,1.1214685614630466,385,385,partsupp_deep_wiki_1,1.192641019821167,3.105254888534546
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,636616,7882,9974.025974025973,1.2654181646823108,385,385,partsupp_deep_wiki_1,1.1787971258163452,2.822864055633545
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,48106,8133,10362.624388598415,1.2741453816056085,385,385,partsupp_deep_wiki_1,1.2743167877197266,2.8765604496002197
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,352770,8379,7658.627087198515,1.094060319767442,385,385,partsupp_deep_wiki_1,1.142919659614563,3.0234601497650146
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,536954,8360,9434.305953786474,1.1285054968644108,385,385,partsupp_deep_wiki_1,1.2835737466812134,2.944667100906372
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,752067,8196,7178.27626918536,1.141778289473684,385,385,partsupp_deep_wiki_1,1.299872636795044,2.5798802375793457
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,602570,7938,7383.369876876371,1.0751188322368421,385,385,partsupp_deep_wiki_1,1.0824599266052246,2.6612396240234375
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,345404,8014,8408.837915331422,1.04926851950729,385,385,partsupp_deep_wiki_1,1.2736424207687378,2.7372653484344482
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,628777,8001,6994.771462303931,1.1438543836805555,385,385,partsupp_deep_wiki_1,1.1811281442642212,2.7295992374420166
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,137071,7799,9957.834373418787,1.2768091259672762,385,385,partsupp_deep_wiki_1,1.142971158027649,2.437206745147705
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,296404,7902,6411.873840445269,1.2324010416666666,385,385,partsupp_deep_wiki_1,1.184220790863037,3.154475212097168
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,703153,7944,7356.383875864394,1.0798783932501836,385,385,partsupp_deep_wiki_1,1.2850453853607178,3.1921608448028564
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,438962,8145,9067.296340023613,1.1132346642140716,385,385,partsupp_deep_wiki_1,1.1364035606384277,2.468273162841797
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,33248,8072,5699.443413729128,1.4162786458333332,385,385,partsupp_deep_wiki_1,1.0633318424224854,2.1035821437835693
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,779894,7941,6589.981447124304,1.2050109797297297,385,385,partsupp_deep_wiki_1,1.1635044813156128,2.428924083709717
