dataset,mode,selectivity,seed,query_id,true_card,est,q_error,sample_size_used_t1,sample_size_used_t2,table,D1_target,D2_target
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,386245,8272,10179.119581716983,1.2305512066872561,385,385,partsupp_deep_sift_1,1.115124225616455,556.582763671875
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,69504,8155,8549.165120593692,1.0483341656154128,385,385,partsupp_deep_sift_1,1.3274890184402466,518.8878784179688
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,681535,7772,5354.022600775847,1.4516188256048388,385,385,partsupp_deep_sift_1,1.190702199935913,470.57379150390625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,696279,7925,6347.107438016527,1.248600260416667,385,385,partsupp_deep_sift_1,1.095173716545105,487.88861083984375
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,340223,8258,7599.25788497217,1.08668505859375,385,385,partsupp_deep_sift_1,1.2161993980407715,556.8862915039062
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,690943,8232,6606.1730477314895,1.2461072303921568,385,385,partsupp_deep_sift_1,1.192641019821167,558.5206909179688
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,636616,8067,9520.661157024793,1.180198482338514,385,385,partsupp_deep_sift_1,1.1787971258163452,470.1650695800781
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,48106,7978,9714.960364311013,1.217718772162323,385,385,partsupp_deep_sift_1,1.2743167877197266,490.50250244140625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,352770,8377,7194.467869792546,1.1643668651537884,385,385,partsupp_deep_sift_1,1.142919659614563,457.4383850097656
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,536954,8472,7383.369876876371,1.1474435307017543,385,385,partsupp_deep_sift_1,1.2835737466812134,586.05029296875
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,752067,8141,10869.961207623544,1.3352120387696282,385,385,partsupp_deep_sift_1,1.299872636795044,475.32525634765625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,602570,7993,7178.27626918536,1.113498519736842,385,385,partsupp_deep_sift_1,1.0824599266052246,501.6029052734375
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,345404,8108,9229.212346095464,1.1382846998144382,385,385,partsupp_deep_sift_1,1.2736424207687378,520.9199829101562
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,628777,8062,6994.771462303931,1.1525751832561726,385,385,partsupp_deep_sift_1,1.1811281442642212,494.2821960449219
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,137071,7700,9229.212346095464,1.198599005986424,385,385,partsupp_deep_sift_1,1.142971158027649,524.1223754882812
