dataset,mode,selectivity,seed,query_id,true_card,est,q_error,sample_size_used_t1,sample_size_used_t2,table_pair,D_deep_target,D_wiki_target
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,3862714,808664,718907.066959015,1.1248519275525526,385,385,partsupp_deep_10__part_wiki_10,1.3653942346572876,2.983539581298828
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,695062,793191,764243.548659133,1.0378772596663137,385,385,partsupp_deep_10__part_wiki_10,1.3310644626617432,3.072150468826294
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6815544,788272,870028.6726260752,1.1037163220640531,385,385,partsupp_deep_10__part_wiki_10,1.3406383991241455,2.892012357711792
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6963267,803202,829009.9510878731,1.0321313331987134,385,385,partsupp_deep_10__part_wiki_10,1.3666590452194214,2.945453405380249
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,3402371,796215,796410.8618654073,1.000245991177518,385,385,partsupp_deep_10__part_wiki_10,1.361109733581543,3.1368651390075684
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6909999,778665,731428.5714285715,1.0645810546874999,385,385,partsupp_deep_10__part_wiki_10,1.3932421207427979,3.068310022354126
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6366790,792004,719986.5069994939,1.100026170352324,385,385,partsupp_deep_10__part_wiki_10,1.3635601997375488,3.2622158527374268
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,481095,797765,765053.1286894922,1.0427576466049384,385,385,partsupp_deep_10__part_wiki_10,1.3620941638946533,2.727508306503296
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,3528014,782785,603784.7866419294,1.2964636031219274,385,385,partsupp_deep_10__part_wiki_10,1.2938764095306396,2.9572579860687256
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,5369867,802539,738606.8476977567,1.0865577573529412,385,385,partsupp_deep_10__part_wiki_10,1.3404202461242676,3.157433271408081
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,7520880,796934,638596.7279473773,1.2479456363040906,385,385,partsupp_deep_10__part_wiki_10,1.3802138566970825,2.920999765396118
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6025740,806361,869650.8686119076,1.0784882560192117,385,385,partsupp_deep_10__part_wiki_10,1.3072186708450317,2.79878306388855
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,3454116,806120,793712.2617642098,1.0156325394396846,385,385,partsupp_deep_10__part_wiki_10,1.3239885568618774,3.0790579319000244
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6288378,794945,954656.771799629,1.2009092098190806,385,385,partsupp_deep_10__part_wiki_10,1.3360987901687622,3.0683629512786865
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,1370862,793195,867869.7925451172,1.0941443056816007,385,385,partsupp_deep_10__part_wiki_10,1.320529580116272,3.1903812885284424
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,2964065,797494,718907.066959015,1.1093144533596098,385,385,partsupp_deep_10__part_wiki_10,1.3225163221359253,3.0535428524017334
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,7031696,795647,724897.9591836734,1.0975986204954957,385,385,partsupp_deep_10__part_wiki_10,1.3256630897521973,2.8119401931762695
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,4389879,798553,796626.7498735031,1.0024180083418022,385,385,partsupp_deep_10__part_wiki_10,1.323013186454773,2.914015769958496
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,332506,797652,796626.7498735031,1.0012869893292684,385,385,partsupp_deep_10__part_wiki_10,1.3168305158615112,3.117088556289673
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,7799146,792949,906729.6340023613,1.1434904817363554,385,385,partsupp_deep_10__part_wiki_10,1.3244168758392334,2.472135543823242
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,3041529,807381,891077.7534154158,1.103664507110541,385,385,partsupp_deep_10__part_wiki_10,1.3106414079666138,3.1527132987976074
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,737452,789308,782054.3093270366,1.009275175120773,385,385,partsupp_deep_10__part_wiki_10,1.3628592491149902,2.6883130073547363
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,5167757,796986,848979.5918367347,1.0652377731060956,385,385,partsupp_deep_10__part_wiki_10,1.3576877117156982,2.8269059658050537
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,1813464,799036,835918.3673469388,1.0461585802729023,385,385,partsupp_deep_10__part_wiki_10,1.3626320362091064,3.2189793586730957
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6207689,796099,703686.962388261,1.1313254935093575,385,385,partsupp_deep_10__part_wiki_10,1.3219995498657227,2.981924533843994
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,7385883,803519,789988.1936245572,1.0171278589789574,385,385,partsupp_deep_10__part_wiki_10,1.283722162246704,3.200941562652588
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,1110231,796018,829009.9510878731,1.0414462375070326,385,385,partsupp_deep_10__part_wiki_10,1.3444823026657104,3.1464550495147705
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,4260736,797853,707572.9465339854,1.1275911606121283,385,385,partsupp_deep_10__part_wiki_10,1.3329147100448608,3.3490355014801025
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,7241835,795217,771799.628942486,1.0303412572115385,385,385,partsupp_deep_10__part_wiki_10,1.3390611410140991,2.775130271911621
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,5886526,800119,711135.0986675662,1.1251293903214177,385,385,partsupp_deep_10__part_wiki_10,1.2909647226333618,2.7269935607910156
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,7903428,790820,757766.908416259,1.0436190749643877,385,385,partsupp_deep_10__part_wiki_10,1.2724732160568237,3.1015944480895996
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,2010126,795735,918495.5304435825,1.1542731316877886,385,385,partsupp_deep_10__part_wiki_10,1.3289860486984253,3.0765888690948486
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,64433,796787,1008228.2925100041,1.2653673974475037,383,383,partsupp_deep_10__part_wiki_10,1.3650949001312256,3.198507070541382
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6427842,800617,962744.309389252,1.2025029563314944,383,383,partsupp_deep_10__part_wiki_10,1.251146674156189,3.2279860973358154
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,1934109,799992,810367.5122197303,1.0129695199698625,383,383,partsupp_deep_10__part_wiki_10,1.322859525680542,2.972764253616333
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,2037726,791939,817730.0274730893,1.0325669369397004,383,383,partsupp_deep_10__part_wiki_10,1.353069543838501,2.8060436248779297
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,944719,807045,630231.3056875431,1.280553651836708,383,383,partsupp_deep_10__part_wiki_10,1.2368788719177246,3.059087038040161
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,5909334,790652,696330.3315177007,1.1354553495848998,383,383,partsupp_deep_10__part_wiki_10,1.385378122329712,2.8518455028533936
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,7834709,814018,723598.9065301421,1.1249574766543562,383,383,partsupp_deep_10__part_wiki_10,1.3659065961837769,3.3154702186584473
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,7376316,791200,733361.0563845959,1.0788683051981856,383,383,partsupp_deep_10__part_wiki_10,1.3089756965637207,2.9039974212646484
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,5165847,802334,957126.982936689,1.192928360180036,383,383,partsupp_deep_10__part_wiki_10,1.3460979461669922,3.0232479572296143
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,1376518,804425,831964.2236295836,1.0342346690239408,383,383,partsupp_deep_10__part_wiki_10,1.2752434015274048,3.342033863067627
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,378067,803939,835400.0640811513,1.039133645812868,383,383,partsupp_deep_10__part_wiki_10,1.3386248350143433,2.620274782180786
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,2548244,790345,748031.5497412893,1.0565663978656314,383,383,partsupp_deep_10__part_wiki_10,1.3704386949539185,2.507512092590332
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6059356,798561,727525.5813319336,1.0976397538324587,383,383,partsupp_deep_10__part_wiki_10,1.2654802799224854,2.820915460586548
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,2093515,797233,787952.7435595035,1.011777681487057,383,383,partsupp_deep_10__part_wiki_10,1.3167835474014282,2.8516952991485596
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,7666555,800566,899426.6782103635,1.1234884796635924,383,383,partsupp_deep_10__part_wiki_10,1.3707655668258667,2.8814470767974854
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,4888112,802736,1060202.196483717,1.3207358290692295,383,383,partsupp_deep_10__part_wiki_10,1.318967342376709,3.258420705795288
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,3745676,790598,635248.7234898322,1.2445487425094437,383,383,partsupp_deep_10__part_wiki_10,1.3090025186538696,2.9579813480377197
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,1117872,797559,778790.5023553232,1.0240995461397058,383,383,partsupp_deep_10__part_wiki_10,1.351989507675171,2.8287792205810547
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,1782015,788786,739850.977237557,1.0661417288994546,383,383,partsupp_deep_10__part_wiki_10,1.386362910270691,2.980801582336426
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,5399003,816003,845325.8253856801,1.0359347029185924,383,383,partsupp_deep_10__part_wiki_10,1.2826462984085083,2.925685405731201
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,7813502,802630,745686.4522902195,1.0763639295509397,383,383,partsupp_deep_10__part_wiki_10,1.30314040184021,2.5746772289276123
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,7712554,802562,608361.9085275651,1.3192180324742269,383,383,partsupp_deep_10__part_wiki_10,1.311025857925415,3.027345657348633
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,1407909,810540,892664.071607278,1.1013201959277494,383,383,partsupp_deep_10__part_wiki_10,1.3206892013549805,2.9376606941223145
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,25058,787145,722617.2378296941,1.089297291556604,383,383,partsupp_deep_10__part_wiki_10,1.341101884841919,2.885496139526367
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,5261130,795025,563477.8340570867,1.4109250656334689,383,383,partsupp_deep_10__part_wiki_10,1.325787901878357,2.9315319061279297
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6080832,801697,846689.2541363019,1.0561212704254874,383,383,partsupp_deep_10__part_wiki_10,1.3435630798339844,2.8930938243865967
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,2248413,802534,900953.71841106,1.1226361978571127,383,383,partsupp_deep_10__part_wiki_10,1.2823227643966675,2.6556785106658936
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,3861353,795223,865777.2566450109,1.0887226056653427,383,383,partsupp_deep_10__part_wiki_10,1.3841391801834106,2.92948055267334
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,4878920,806794,760902.3171471616,1.0603121870161984,383,383,partsupp_deep_10__part_wiki_10,1.335260272026062,2.843393564224243
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,3401984,795137,738542.0856369598,1.0766305881055236,383,383,partsupp_deep_10__part_wiki_10,1.3502408266067505,2.967243194580078
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,1227788,809385,843035.2650846348,1.0415751034237535,383,383,partsupp_deep_10__part_wiki_10,1.2814021110534668,2.759891986846924
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6908906,800726,964489.4981900483,1.2045187719520138,383,383,partsupp_deep_10__part_wiki_10,1.3321423530578613,2.851712942123413
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6867890,791995,823129.2053255527,1.039311113486263,383,383,partsupp_deep_10__part_wiki_10,1.3788877725601196,2.9731764793395996
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,1544377,793830,858960.1128919006,1.082045416388774,383,383,partsupp_deep_10__part_wiki_10,1.358201026916504,3.0127363204956055
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6309693,807563,852088.4319887653,1.05513555225879,383,383,partsupp_deep_10__part_wiki_10,1.3399221897125244,2.802273750305176
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,2552747,809318,702547.5666205372,1.1519760916589041,383,383,partsupp_deep_10__part_wiki_10,1.366588830947876,2.8890252113342285
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,481105,799295,723598.9065301421,1.1046105691796049,383,383,partsupp_deep_10__part_wiki_10,1.3282979726791382,2.7727725505828857
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,7176724,793194,829510.051878464,1.0457845771380823,383,383,partsupp_deep_10__part_wiki_10,1.3363215923309326,2.844334602355957
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,5591179,799612,838563.2187825945,1.048712649113063,383,383,partsupp_deep_10__part_wiki_10,1.3587878942489624,2.93159818649292
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,5278949,800839,981668.7004478864,1.225800317476904,383,383,partsupp_deep_10__part_wiki_10,1.277585506439209,2.9967117309570312
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6922681,800053,708764.8017233738,1.1287990008175595,383,383,partsupp_deep_10__part_wiki_10,1.3135424852371216,2.8936312198638916
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,3447240,804370,844126.0080851325,1.0494250259024236,383,383,partsupp_deep_10__part_wiki_10,1.2935158014297485,3.163410186767578
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,4147711,800111,858632.8899917513,1.0731422140074955,383,383,partsupp_deep_10__part_wiki_10,1.3569071292877197,2.693199634552002
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,3626284,798805,848652.5915371978,1.0624027034597903,383,383,partsupp_deep_10__part_wiki_10,1.3396490812301636,2.9316885471343994
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,1298658,805688,756702.9565952457,1.0647348381261261,383,383,partsupp_deep_10__part_wiki_10,1.2763007879257202,2.9135124683380127
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,2109177,791173,795806.0931630865,1.0058559798717681,383,383,partsupp_deep_10__part_wiki_10,1.271804690361023,2.5629398822784424
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,7938046,781199,739687.3657874824,1.0561205127092088,383,383,partsupp_deep_10__part_wiki_10,1.311934471130371,2.747234344482422
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6347870,798936,935039.4371766116,1.1703558697775687,383,383,partsupp_deep_10__part_wiki_10,1.3160370588302612,2.6296849250793457
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,3511592,797778,664807.8588033186,1.2000128900943396,383,383,partsupp_deep_10__part_wiki_10,1.3218002319335938,3.0041658878326416
multi_join_deep_wiki,adaptive_sampling,0.1,0.1,6110214,797406,740069.1258376564,1.07747502518423,383,383,partsupp_deep_10__part_wiki_10,1.406653881072998,2.8023598194122314
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,1458649,793595,806017.8782256704,1.0156539270354152,385,385,partsupp_deep_10__part_wiki_10,1.3347949981689453,2.9486241340637207
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,3590985,789214,582897.6218586608,1.3539495966435184,385,385,partsupp_deep_10__part_wiki_10,1.3777989149093628,2.896493673324585
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,2861019,807197,919143.1944678698,1.1386850972784461,385,385,partsupp_deep_10__part_wiki_10,1.3568108081817627,2.803410530090332
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,7811320,800657,769424.8608534322,1.0405915388695988,385,385,partsupp_deep_10__part_wiki_10,1.3173130750656128,2.7839081287384033
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,1427886,802720,829819.5311182324,1.0337596311518742,385,385,partsupp_deep_10__part_wiki_10,1.2990801334381104,3.2250008583068848
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,4288339,799789,719878.562995446,1.111005440517694,385,385,partsupp_deep_10__part_wiki_10,1.2626646757125854,2.961928129196167
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,3227404,795806,770720.188902007,1.0325485324754904,385,385,partsupp_deep_10__part_wiki_10,1.3479390144348145,2.6949758529663086
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,5886013,796180,870514.4206442907,1.0933638381324458,385,385,partsupp_deep_10__part_wiki_10,1.3278565406799316,2.8123533725738525
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,2636413,796783,748861.5280823072,1.0639924340090092,385,385,partsupp_deep_10__part_wiki_10,1.311769962310791,3.1866400241851807
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,6936640,799794,682961.7136110641,1.171067109708393,385,385,partsupp_deep_10__part_wiki_10,1.3941254615783691,3.368182897567749
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,5469472,796540,701420.1383032551,1.1356103945444753,385,385,partsupp_deep_10__part_wiki_10,1.2808152437210083,2.9040095806121826
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,4444886,804702,871431.9446786979,1.0829250389320493,385,385,partsupp_deep_10__part_wiki_10,1.3111402988433838,3.0311145782470703
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,6631898,797119,798947.545960533,1.0022939435147487,385,385,partsupp_deep_10__part_wiki_10,1.3243225812911987,2.740386486053467
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,7640583,802749,687819.1937932196,1.167093048934793,385,385,partsupp_deep_10__part_wiki_10,1.391295313835144,2.8714427947998047
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,7822107,786709,852487.7719682914,1.0836125835198165,385,385,partsupp_deep_10__part_wiki_10,1.33879816532135,3.194563627243042
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,6733700,804272,848979.5918367347,1.05558765173565,385,385,partsupp_deep_10__part_wiki_10,1.289414644241333,2.763319969177246
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,839131,795800,763811.7726429414,1.0418797254804975,385,385,partsupp_deep_10__part_wiki_10,1.2846053838729858,2.9225192070007324
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,6952719,794467,719878.562995446,1.103612526943695,385,385,partsupp_deep_10__part_wiki_10,1.3563987016677856,3.0299785137176514
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,3862714,808664,780651.0372744139,1.035884103636615,385,385,partsupp_deep_10__part_wiki_10,1.3653942346572876,2.983539581298828
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,695062,793191,905596.2219598583,1.1417126794931591,385,385,partsupp_deep_10__part_wiki_10,1.3310644626617432,3.072150468826294
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,6815544,788272,702715.4663518299,1.1217513172043012,385,385,partsupp_deep_10__part_wiki_10,1.3406383991241455,2.892012357711792
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,6963267,803202,731428.5714285715,1.098127734375,385,385,partsupp_deep_10__part_wiki_10,1.3666590452194214,2.945453405380249
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,3402371,796215,658998.1447124303,1.2082203969594596,385,385,partsupp_deep_10__part_wiki_10,1.361109733581543,3.1368651390075684
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,6909999,778665,768453.3648170012,1.0132885554941002,385,385,partsupp_deep_10__part_wiki_10,1.3932421207427979,3.068310022354126
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,6366790,792004,859773.9922415247,1.0855677398618249,385,385,partsupp_deep_10__part_wiki_10,1.3635601997375488,3.2622158527374268
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,481095,797765,653061.2244897959,1.22157765625,385,385,partsupp_deep_10__part_wiki_10,1.3620941638946533,2.727508306503296
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,3528014,782785,1057797.2676673976,1.3513254184321335,385,385,partsupp_deep_10__part_wiki_10,1.2938764095306396,2.9572579860687256
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,5369867,802539,790797.7736549164,1.0148473184121622,385,385,partsupp_deep_10__part_wiki_10,1.3404202461242676,3.157433271408081
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,7520880,796934,767697.7567886658,1.0380830124261813,385,385,partsupp_deep_10__part_wiki_10,1.3802138566970825,2.920999765396118
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,6025740,806361,915257.2103221454,1.1350464746213487,385,385,partsupp_deep_10__part_wiki_10,1.3072186708450317,2.79878306388855
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,3454116,806120,870460.4486422668,1.0798149762346385,385,385,partsupp_deep_10__part_wiki_10,1.3239885568618774,3.0790579319000244
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,6288378,794945,777142.8571428572,1.022907169117647,385,385,partsupp_deep_10__part_wiki_10,1.3360987901687622,3.0683629512786865
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,1370862,793195,829819.5311182324,1.0461734266078737,385,385,partsupp_deep_10__part_wiki_10,1.320529580116272,3.1903812885284424
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,2964065,797494,641025.468038455,1.2440909757304035,385,385,partsupp_deep_10__part_wiki_10,1.3225163221359253,3.0535428524017334
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,7031696,795647,848439.8718164952,1.0663521282886697,385,385,partsupp_deep_10__part_wiki_10,1.3256630897521973,2.8119401931762695
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,4389879,798553,751020.4081632652,1.0632906793478263,385,385,partsupp_deep_10__part_wiki_10,1.323013186454773,2.914015769958496
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,332506,797652,863659.9763872491,1.0827528500991022,385,385,partsupp_deep_10__part_wiki_10,1.3168305158615112,3.117088556289673
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,7799146,792949,809256.1983471074,1.020565254949697,385,385,partsupp_deep_10__part_wiki_10,1.3244168758392334,2.472135543823242
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,3041529,807381,896798.7856299544,1.1107504209660055,385,385,partsupp_deep_10__part_wiki_10,1.3106414079666138,3.1527132987976074
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,737452,789308,925727.7787147918,1.1728346586057556,385,385,partsupp_deep_10__part_wiki_10,1.3628592491149902,2.6883130073547363
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,5167757,796986,783673.469387755,1.01698734375,385,385,partsupp_deep_10__part_wiki_10,1.3576877117156982,2.8269059658050537
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,1813464,799036,669900.4891212683,1.1927681991218178,385,385,partsupp_deep_10__part_wiki_10,1.3626320362091064,3.2189793586730957
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,6207689,796099,919035.2504638219,1.1544233197929177,385,385,partsupp_deep_10__part_wiki_10,1.3219995498657227,2.981924533843994
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,7385883,803519,763811.7726429414,1.051985618419658,385,385,partsupp_deep_10__part_wiki_10,1.283722162246704,3.200941562652588
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,1110231,796018,732184.1794569067,1.0871827367131062,385,385,partsupp_deep_10__part_wiki_10,1.3444823026657104,3.1464550495147705
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,4260736,797853,941595.5473098331,1.1801616930810979,385,385,partsupp_deep_10__part_wiki_10,1.3329147100448608,3.3490355014801025
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,7241835,795217,716964.0748861528,1.1091448342460857,385,385,partsupp_deep_10__part_wiki_10,1.3390611410140991,2.775130271911621
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,5886526,800119,761652.8925619834,1.0505034613715278,385,385,partsupp_deep_10__part_wiki_10,1.2909647226333618,2.7269935607910156
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,7903428,790820,770720.188902007,1.0260792585784315,385,385,partsupp_deep_10__part_wiki_10,1.2724732160568237,3.1015944480895996
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,2010126,795735,722685.1071006914,1.10108122082711,385,385,partsupp_deep_10__part_wiki_10,1.3289860486984253,3.0765888690948486
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,64433,796787,804968.3343672667,1.0102679064383162,383,383,partsupp_deep_10__part_wiki_10,1.3650949001312256,3.198507070541382
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,6427842,800617,733361.0563845959,1.091709183395925,383,383,partsupp_deep_10__part_wiki_10,1.251146674156189,3.2279860973358154
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,1934109,799992,594673.0838713197,1.3452635098129127,383,383,partsupp_deep_10__part_wiki_10,1.322859525680542,2.972764253616333
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,2037726,791939,778463.2794551739,1.017310669495236,383,383,partsupp_deep_10__part_wiki_10,1.353069543838501,2.8060436248779297
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,944719,807045,790788.6753607974,1.0205571034913792,383,383,partsupp_deep_10__part_wiki_10,1.2368788719177246,3.059087038040161
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,5909334,790652,727198.3584317842,1.087257679878506,383,383,partsupp_deep_10__part_wiki_10,1.385378122329712,2.8518455028533936
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,7834709,814018,840417.4818834405,1.0324310787764404,383,383,partsupp_deep_10__part_wiki_10,1.3659065961837769,3.3154702186584473
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,7376316,791200,724471.5009305401,1.0921064513700691,383,383,partsupp_deep_10__part_wiki_10,1.3089756965637207,2.9039974212646484
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,5165847,802334,784462.365957911,1.022782015833565,383,383,partsupp_deep_10__part_wiki_10,1.3460979461669922,3.0232479572296143
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,1376518,804425,907334.5649639714,1.1279293470043463,383,383,partsupp_deep_10__part_wiki_10,1.2752434015274048,3.342033863067627
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,378067,803939,632630.940288638,1.2707867238254307,383,383,partsupp_deep_10__part_wiki_10,1.3386248350143433,2.620274782180786
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,2548244,790345,712691.4765251655,1.1089581200738445,383,383,partsupp_deep_10__part_wiki_10,1.3704386949539185,2.507512092590332
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,6059356,798561,905589.3761631751,1.1340265504616116,383,383,partsupp_deep_10__part_wiki_10,1.2654802799224854,2.820915460586548
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,2093515,797233,765483.4377492518,1.0414764849048874,383,383,partsupp_deep_10__part_wiki_10,1.3167835474014282,2.8516952991485596
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,7666555,800566,964707.646790148,1.205031998348853,383,383,partsupp_deep_10__part_wiki_10,1.3707655668258667,2.8814470767974854
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,4888112,802736,758884.4425962411,1.0577842355731224,383,383,partsupp_deep_10__part_wiki_10,1.318967342376709,3.258420705795288
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,3745676,790598,892173.2372570541,1.1284789959714723,383,383,partsupp_deep_10__part_wiki_10,1.3090025186538696,2.9579813480377197
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,1117872,797559,791224.9725609964,1.0080053431813483,383,383,partsupp_deep_10__part_wiki_10,1.351989507675171,2.8287792205810547
multi_join_deep_wiki,adaptive_sampling,0.1,0.2,1782015,788786,776118.182004104,1.0163220219415359,383,383,partsupp_deep_10__part_wiki_10,1.386362910270691,2.980801582336426
