dataset,mode,selectivity,seed,query_id,true_card,est,q_error,sample_size_used_t1,sample_size_used_t2,table,D1_target,D2_target
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,6309693,83087,65935.41438008304,1.2601270619313483,383,383,partsupp_deep_sift_10,1.2117139101028442,479.8338317871094
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,2552747,79738,75043.11843423842,1.062562452943314,383,383,partsupp_deep_sift_10,1.2629334926605225,575.3642578125
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,481105,79552,62826.79682866472,1.2662112986111111,383,383,partsupp_deep_sift_10,1.1562559604644775,504.13916015625
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,7176724,81540,84423.50823851823,1.035363113055166,383,383,partsupp_deep_sift_10,1.2092878818511963,459.1042175292969
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,5591179,81147,87204.90288978723,1.0746534423920444,383,383,partsupp_deep_sift_10,1.2739864587783813,471.8622741699219
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,5278949,79256,104220.4936975506,1.3149855367107928,383,383,partsupp_deep_sift_10,1.1804161071777344,466.27630615234375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,6922681,80200,93585.74944269849,1.1669046065174375,383,383,partsupp_deep_sift_10,1.2243480682373047,489.2940673828125
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,3447240,82385,90858.89194145436,1.1028572184433376,383,383,partsupp_deep_sift_10,1.1817381381988525,440.7603759765625
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,4147711,81842,70189.31208202388,1.1660179815462315,383,383,partsupp_deep_sift_10,1.2463845014572144,611.0465087890625
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,3626284,76939,100621.04179590834,1.307802828161379,383,383,partsupp_deep_sift_10,1.2457784414291382,510.17633056640625
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,1298658,80033,95985.38404379334,1.1993225799831737,383,383,partsupp_deep_sift_10,1.15007746219635,462.96099853515625
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,2109177,81444,91622.41204180273,1.1249743632655902,383,383,partsupp_deep_sift_10,1.1113593578338623,478.6725158691406
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,7938046,79981,80660.44488680133,1.0084950786662,383,383,partsupp_deep_sift_10,1.2188935279846191,555.1898803710938
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,6347870,79923,61190.68232791825,1.3061302302807487,383,383,partsupp_deep_sift_10,1.2269318103790283,442.0709228515625
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,3511592,78137,72643.48383314359,1.075622972316066,383,383,partsupp_deep_sift_10,1.2054859399795532,458.1462707519531
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,6110214,79614,66808.00878048115,1.1916834740816327,383,383,partsupp_deep_sift_10,1.3537731170654297,498.2738037109375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,1458649,81998,106864.56400742114,1.303258177119212,385,385,partsupp_deep_sift_10,1.1585617065429688,572.3234252929688
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,3590985,78419,92615.95547309834,1.1810397413011942,385,385,partsupp_deep_sift_10,1.2515356540679932,578.5886840820312
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,2861019,79434,90672.96340023613,1.141488070602464,385,385,partsupp_deep_sift_10,1.2202587127685547,531.1737060546875
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,7811320,82115,84628.09917355371,1.03060462976988,385,385,partsupp_deep_sift_10,1.1162461042404175,496.4654235839844
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,1427886,77500,90511.04739416428,1.1678844825053456,385,385,partsupp_deep_sift_10,1.2062091827392578,590.193359375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,4288339,78390,67357.0585258897,1.1637978515624998,385,385,partsupp_deep_sift_10,1.1372402906417847,552.8969116210938
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,3227404,79293,71566.87468375781,1.1079567236990948,385,385,partsupp_deep_sift_10,1.2433892488479614,569.2608642578125
