dataset,mode,selectivity,seed,query_id,D_target,true_card,est,q_error
DEEP,bernoulli,0.01,0.3,4,0.960600733757019,786856,207792.2077922078,3.7867444999999997
DEEP,bernoulli,0.01,0.3,5,1.1436657905578613,810186,207792.2077922078,3.899020125
DEEP,bernoulli,0.01,0.3,6,0.901870608329773,791280,1038961.038961039,1.3130131419485378
DEEP,bernoulli,0.01,0.3,7,1.1188875436782837,798937,623376.6233766234,1.2816281041666666
DEEP,bernoulli,0.01,0.3,8,1.0355769395828247,813202,1246753.2467532468,1.533140900727306
DEEP,bernoulli,0.01,0.3,9,1.0558167695999146,838646,623376.6233766234,1.3453279583333333
DEEP,bernoulli,0.01,0.3,10,0.9952056407928467,796178,623376.6233766234,1.2772022083333334
DEEP,bernoulli,0.01,0.3,11,0.7633945345878601,791044,623376.6233766234,1.2689664166666668
DEEP,bernoulli,0.01,0.3,12,0.876768171787262,782731,623376.6233766234,1.2556309791666667
DEEP,bernoulli,0.01,0.3,13,0.7345972061157227,792616,831168.8311688312,1.0486399860321154
DEEP,bernoulli,0.01,0.3,14,1.061136245727539,788490,623376.6233766234,1.264869375
DEEP,bernoulli,0.01,0.3,15,1.1323901414871216,822847,207792.2077922078,3.9599511874999997
DEEP,bernoulli,0.01,0.3,16,0.9538190960884094,817423,207792.2077922078,3.9338481874999998
DEEP,bernoulli,0.01,0.3,17,1.0373276472091675,788749,623376.6233766234,1.2652848541666666
DEEP,bernoulli,0.01,0.3,18,0.9355025887489319,831888,1038961.038961039,1.2489193725129333
DEEP,bernoulli,0.01,0.3,19,1.1154453754425049,824224,623376.6233766234,1.3221926666666666
DEEP,bernoulli,0.01,0.3,20,1.1202095746994019,783367,1246753.2467532468,1.5915314874806403
DEEP,bernoulli,0.01,0.3,21,1.009710431098938,790772,0.0,
DEEP,bernoulli,0.01,0.3,22,0.9100181460380554,837366,1038961.038961039,1.2407490141240975
DEEP,bernoulli,0.01,0.3,23,1.0361720323562622,794371,1246753.2467532468,1.5694848461905668
DEEP,bernoulli,0.01,0.3,24,1.1383733749389648,807147,831168.8311688312,1.0297614079824755
DEEP,bernoulli,0.01,0.3,25,0.7721071243286133,792429,207792.2077922078,3.8135645625
DEEP,bernoulli,0.01,0.3,26,1.1888949871063232,768789,415584.4155844156,1.8498985312499998
DEEP,bernoulli,0.01,0.3,27,1.080015778541565,798218,623376.6233766234,1.2804747083333334
DEEP,bernoulli,0.01,0.3,28,0.9686189889907837,804119,1454545.4545454546,1.808868406971424
