cell,anchor,variant,n_pairs,median_diff_ms,anchor_med_ms,variant_med_ms,w_stat,p_value,p_holm,holm_rank,ci_lo_ms,ci_hi_ms,hedges_g,cliffs_delta
tpc_h/q10 DEEP sf10 sel0.001 qid0,baseline,CaseB:rabitq_strat,15,5742.173617938533,6629.114161944017,1038.999966927804,0.0,6.103515625e-05,0.010986328125,15,4971.706161958282,5607.637987996956,7.5581080885287175,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid0,baseline,CaseB:rsvd,15,5680.698100011796,6629.114161944017,1046.6102509526536,0.0,6.103515625e-05,0.010986328125,12,4895.832372678172,5587.669451453451,6.982727231300069,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid0,baseline,CaseB:skilling_hilbert,15,5575.06343908608,6629.114161944017,1045.7958079641685,0.0,6.103515625e-05,0.010986328125,4,4873.0870766369235,5602.501265704632,6.661205152472768,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid0,baseline,CaseB:sparse_rp,15,5598.346538026817,6629.114161944017,1041.5523309493437,0.0,6.103515625e-05,0.010986328125,13,4885.720845912195,5575.577106684601,6.885241886092955,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid0,baseline,CaseB:zorder_morton,15,5748.498366912827,6629.114161944017,1044.312330079265,0.0,6.103515625e-05,0.010986328125,8,4872.522851542066,5600.341398017093,6.578704641419653,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid0,baseline,oracle,15,5569.903275929391,6629.114161944017,1045.3217569738626,0.0,6.103515625e-05,0.010986328125,2,4955.068053408564,5592.087513149987,7.5633371473059,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid1,B1,CaseB:chao_weighted,15,-3.22794693056494,1065.6820239964873,1071.3881149422377,58.0,0.93408203125,1.0,155,-9.814852096217995,10.735663701974161,0.001514912737489914,-0.3333333333333333
tpc_h/q10 DEEP sf10 sel0.001 qid1,B1,CaseB:cum_sqrtf,15,9.517460013739765,1065.6820239964873,1058.133119950071,44.0,0.389404296875,1.0,81,-4.967129525418082,76.73686154283737,0.2929600989557994,0.06666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid1,B1,CaseB:hilbert_real,15,-2.2416269639506936,1065.6820239964873,1061.3110909471288,47.0,0.48870849609375,1.0,93,-3.655242547392845,82.60473683495849,0.33824766416883706,-0.06666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid1,B1,CaseB:hyperloglog,15,-0.8021228713914752,1065.6820239964873,1067.024072050117,54.0,0.76153564453125,1.0,130,-7.20941353298258,58.53847273780652,0.20044759798088724,-0.06666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid1,B1,CaseB:ica_fastica,15,-1.4363989466801286,1065.6820239964873,1057.1397630264983,59.0,0.97796630859375,1.0,161,-10.317944361983487,67.14496484783012,0.2048012617042528,-0.06666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid1,B1,CaseB:lavallee_hidiroglou,15,-0.4873779835179448,1065.6820239964873,1065.734232077375,53.0,0.7197265625,1.0,125,-11.809584015863948,56.091969085585625,0.23683971113308083,-0.06666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid1,B1,CaseB:mhist2,15,9.190180106088519,1065.6820239964873,1060.1864620111883,49.0,0.5614013671875,1.0,103,-3.6702525518679368,74.81658453762063,0.32080886672214637,0.2
tpc_h/q10 DEEP sf10 sel0.001 qid1,B1,CaseB:pca1d,15,2.2399501176550984,1065.6820239964873,1065.821625990793,48.0,0.52447509765625,1.0,97,-6.676549522283797,67.30929037420232,0.2628295030275093,0.06666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid1,B1,CaseB:rabitq_strat,15,-11.736304964870214,1065.6820239964873,1070.107633015141,28.0,0.072998046875,1.0,37,-17.40432749444153,2.099634203089705,-0.3659420917546318,-0.4666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid1,B1,CaseB:rsvd,15,-0.7422599010169506,1065.6820239964873,1062.6181120751426,59.0,0.97796630859375,1.0,162,-9.641815685511878,15.181147522913907,0.08832665297594958,-0.2
tpc_h/q10 DEEP sf10 sel0.001 qid1,B1,CaseB:skilling_hilbert,15,6.205459008924663,1065.6820239964873,1062.0668089250103,39.0,0.25238037109375,1.0,67,-14.191026974003762,70.61054732980357,0.22966718597801858,0.3333333333333333
tpc_h/q10 DEEP sf10 sel0.001 qid1,B1,CaseB:sparse_rp,15,2.3513389751315117,1065.6820239964873,1069.3553750170395,52.0,0.67877197265625,1.0,124,-11.173661393501485,5.943826250537918,-0.13045792738184303,0.06666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid1,B1,CaseB:zorder_morton,15,-2.5331780780106783,1065.6820239964873,1060.8982109697536,58.0,0.93408203125,1.0,156,-6.01731293175059,97.24690334677385,0.37068265936937406,-0.2
tpc_h/q10 DEEP sf10 sel0.001 qid1,B1,oracle,15,0.4456539172679186,1065.6820239964873,1060.4417560389265,55.0,0.803955078125,1.0,137,-8.290875268091137,62.7634790050796,0.21942558025253256,0.06666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid1,baseline,B1,15,5769.944111001678,6828.784234938212,1065.6820239964873,0.0,6.103515625e-05,0.010986328125,16,5284.06958532345,5767.3424930100255,10.270789270887606,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid1,baseline,CaseB:chao_weighted,15,5759.122203919105,6828.784234938212,1071.3881149422377,0.0,6.103515625e-05,0.010986328125,20,5282.983305282735,5761.7505015174775,10.475887566504538,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid1,baseline,CaseB:cum_sqrtf,15,5763.022549916059,6828.784234938212,1058.133119950071,0.0,6.103515625e-05,0.010986328125,25,5334.539802806685,5768.92544651113,11.404273084227878,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid1,baseline,CaseB:hilbert_real,15,5761.707496014424,6828.784234938212,1061.3110909471288,0.0,6.103515625e-05,0.010986328125,18,5332.9519008193165,5775.4360459098825,11.06806863221123,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid1,baseline,CaseB:hyperloglog,15,5758.928621886298,6828.784234938212,1067.024072050117,0.0,6.103515625e-05,0.010986328125,24,5302.944621869829,5764.482805620452,10.406140268417383,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid1,baseline,CaseB:ica_fastica,15,5759.17066691909,6828.784234938212,1057.1397630264983,0.0,6.103515625e-05,0.010986328125,21,5316.100407290894,5763.3322022572,11.042363358093498,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid1,baseline,CaseB:lavallee_hidiroglou,15,5757.5693659018725,6828.784234938212,1065.734232077375,0.0,6.103515625e-05,0.010986328125,26,5329.941313533539,5757.666044811485,11.583292308523077,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid1,baseline,CaseB:mhist2,15,5755.909085972235,6828.784234938212,1060.1864620111883,0.0,6.103515625e-05,0.010986328125,29,5344.746690833708,5765.470748214672,11.836811033561201,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid1,baseline,CaseB:pca1d,15,5754.476577974856,6828.784234938212,1065.821625990793,0.0,6.103515625e-05,0.010986328125,22,5328.783117127605,5764.039994156144,11.36819612907766,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid1,baseline,CaseB:rabitq_strat,15,5754.2885119328275,6828.784234938212,1070.107633015141,0.0,6.103515625e-05,0.010986328125,30,5269.991210503115,5758.725532519554,10.146416915352196,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid1,baseline,CaseB:rsvd,15,5757.6871670316905,6828.784234938212,1062.6181120751426,0.0,6.103515625e-05,0.010986328125,27,5290.361316622196,5760.674301197287,10.584045399048858,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid1,baseline,CaseB:skilling_hilbert,15,5761.740843881853,6828.784234938212,1062.0668089250103,0.0,6.103515625e-05,0.010986328125,19,5333.327157641567,5760.720207604076,11.45841386023842,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid1,baseline,CaseB:sparse_rp,15,5756.1810238985345,6828.784234938212,1069.3553750170395,0.0,6.103515625e-05,0.010986328125,28,5276.858448806645,5764.3085097564235,10.226354242303147,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid1,baseline,CaseB:zorder_morton,15,5767.69914990291,6828.784234938212,1060.8982109697536,0.0,6.103515625e-05,0.010986328125,23,5339.940828467564,5783.154437907117,10.88782970725044,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid1,baseline,oracle,15,5762.485906947404,6828.784234938212,1060.4417560389265,0.0,6.103515625e-05,0.010986328125,17,5315.071603031441,5764.767714955378,10.999562364696784,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid2,B1,CaseB:chao_weighted,15,0.5784569075331092,1056.559041957371,1055.9805850498378,43.0,0.359130859375,1.0,79,-31.06960875331424,37.160633909516015,0.10213630153259,0.06666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid2,B1,CaseB:cum_sqrtf,15,-0.6608819821849465,1056.559041957371,1065.2090759249404,57.0,0.890380859375,1.0,149,-8.58571860997472,34.77880547094776,0.23929831746565072,-0.06666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid2,B1,CaseB:hilbert_real,15,2.9120190301910043,1056.559041957371,1058.1306129461154,46.0,0.45428466796875,1.0,86,-37.962644507448815,37.30351613291228,0.0455570519020262,0.2
tpc_h/q10 DEEP sf10 sel0.001 qid2,B1,CaseB:hyperloglog,15,-4.367884015664458,1056.559041957371,1067.3264730721712,53.0,0.7197265625,1.0,126,-37.29051530496994,51.51139799039806,0.06656265291992543,-0.3333333333333333
tpc_h/q10 DEEP sf10 sel0.001 qid2,B1,CaseB:ica_fastica,15,-2.303261077031493,1056.559041957371,1071.6559899738058,44.0,0.389404296875,1.0,82,-48.18390972854104,40.396977500058696,-0.07201152018236816,-0.2
tpc_h/q10 DEEP sf10 sel0.001 qid2,B1,CaseB:lavallee_hidiroglou,15,-0.00685499981045723,1056.559041957371,1056.7928449017927,57.0,0.890380859375,1.0,150,-37.887049815229446,61.521667940154046,0.07295179821621676,-0.06666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid2,B1,CaseB:mhist2,15,0.2995150862261653,1056.559041957371,1064.425963908434,55.0,0.803955078125,1.0,138,-43.14669242943637,27.373707337537773,-0.08326900239189092,0.06666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid2,B1,CaseB:pca1d,15,-4.412462119944394,1056.559041957371,1066.6134119965136,40.0,0.27685546875,1.0,69,-46.98215090436861,0.9712358496229355,-0.3213363591976084,-0.06666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid2,B1,CaseB:rabitq_strat,15,-4.218152025714517,1056.559041957371,1061.2766549456865,51.0,0.638671875,1.0,115,-14.500336605512226,47.56044630252286,0.1555059128587122,-0.4666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid2,B1,CaseB:rsvd,15,-6.086661014705896,1056.559041957371,1062.1938890544698,40.0,0.27685546875,1.0,70,-45.66878582777766,2.345185157222051,-0.29073928742354394,-0.2
tpc_h/q10 DEEP sf10 sel0.001 qid2,B1,CaseB:skilling_hilbert,15,-8.24636803008616,1056.559041957371,1067.0817430363968,33.0,0.1353759765625,1.0,49,-50.674684119682446,0.8708463331762027,-0.3349398951575181,-0.4666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid2,B1,CaseB:sparse_rp,15,-12.71456596441567,1056.559041957371,1068.111247033812,34.0,0.15142822265625,1.0,56,-48.768492078136966,0.07704723587570082,-0.33254849931626973,-0.2
tpc_h/q10 DEEP sf10 sel0.001 qid2,B1,CaseB:zorder_morton,15,-5.638892063871026,1056.559041957371,1066.0223740851507,28.0,0.072998046875,1.0,38,-27.28619495232124,-0.6151312048314165,-0.40832083813829834,-0.4666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid2,B1,oracle,15,-2.530151978135109,1056.559041957371,1065.9348829649389,51.0,0.638671875,1.0,114,-44.229685886530206,28.44000991414456,-0.07842999299766076,-0.06666666666666667
tpc_h/q10 DEEP sf10 sel0.001 qid2,baseline,B1,15,5766.421871026978,6826.0719910031185,1056.559041957371,0.0,6.103515625e-05,0.010986328125,31,5127.650152629358,5715.271069133111,8.6079258050038,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid2,baseline,CaseB:chao_weighted,15,5774.6829859679565,6826.0719910031185,1055.9805850498378,0.0,6.103515625e-05,0.010986328125,35,5136.460186665645,5729.971654600618,8.522013488632506,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid2,baseline,CaseB:cum_sqrtf,15,5765.335666015744,6826.0719910031185,1065.2090759249404,0.0,6.103515625e-05,0.010986328125,40,5140.9409122322295,5718.82432315809,8.862969516272441,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid2,baseline,CaseB:hilbert_real,15,5767.941378057003,6826.0719910031185,1058.1306129461154,0.0,6.103515625e-05,0.010986328125,33,5141.245639879489,5732.100542850288,8.554502976596224,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid2,baseline,CaseB:hyperloglog,15,5763.119604904205,6826.0719910031185,1067.3264730721712,0.0,6.103515625e-05,0.010986328125,39,5121.397592935051,5740.960783720366,8.232597353877464,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid2,baseline,CaseB:ica_fastica,15,5753.958828980103,6826.0719910031185,1071.6559899738058,0.0,6.103515625e-05,0.010986328125,36,5147.186475787699,5707.1174388380805,8.987285733962548,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid2,baseline,CaseB:lavallee_hidiroglou,15,5759.682722040452,6826.0719910031185,1056.7928449017927,0.0,6.103515625e-05,0.010986328125,41,5164.700644109204,5712.037574276134,9.094410785950858,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid2,baseline,CaseB:mhist2,15,5758.672825992107,6826.0719910031185,1064.425963908434,0.0,6.103515625e-05,0.010986328125,44,5132.871023889165,5708.6091527531,8.701961696550063,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid2,baseline,CaseB:pca1d,15,5757.825804990716,6826.0719910031185,1066.6134119965136,0.0,6.103515625e-05,0.010986328125,37,5101.625508590174,5707.5784051241735,8.255588235473184,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid2,baseline,CaseB:rabitq_strat,15,5766.490019974299,6826.0719910031185,1061.2766549456865,0.0,6.103515625e-05,0.010986328125,45,5166.475536170765,5712.143446261568,9.138221025222473,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid2,baseline,CaseB:rsvd,15,5754.822673974559,6826.0719910031185,1062.1938890544698,0.0,6.103515625e-05,0.010986328125,42,5108.145967211846,5708.972249104602,8.324982956812054,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid2,baseline,CaseB:skilling_hilbert,15,5768.475360004231,6826.0719910031185,1067.0817430363968,0.0,6.103515625e-05,0.010986328125,34,5099.383141057721,5703.239544824852,8.26536977214929,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid2,baseline,CaseB:sparse_rp,15,5758.859183988534,6826.0719910031185,1068.111247033812,0.0,6.103515625e-05,0.010986328125,43,5103.0015201400965,5705.714240903617,8.287126778835928,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid2,baseline,CaseB:zorder_morton,15,5757.293940056115,6826.0719910031185,1066.0223740851507,0.0,6.103515625e-05,0.010986328125,38,5115.035086930729,5708.239814126864,8.423727577253763,1.0
tpc_h/q10 DEEP sf10 sel0.001 qid2,baseline,oracle,15,5759.547544992529,6826.0719910031185,1065.9348829649389,0.0,6.103515625e-05,0.010986328125,32,5134.983600560033,5707.385771743138,8.741386611870045,1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,B1,CaseB:chao_weighted,15,-26.839722064323723,948.3528160490096,982.7089660102502,15.0,0.00836181640625,1.0,21,-35.01041689829435,7.318567241503233,-0.37384407162417455,-0.8666666666666667
tpc_h/q12 DEEP sf10 sel0.001 qid0,B1,CaseB:cum_sqrtf,15,-39.16655003558844,948.3528160490096,989.4401209894568,20.0,0.02154541015625,1.0,27,-54.86732094238202,24.048594186315306,-0.2461812488782405,-0.6
tpc_h/q12 DEEP sf10 sel0.001 qid0,B1,CaseB:hilbert_real,15,-33.6479441029951,948.3528160490096,984.1512329876423,15.0,0.00836181640625,1.0,19,-51.63500709051732,37.14712269662414,-0.15614017687747309,-0.8666666666666667
tpc_h/q12 DEEP sf10 sel0.001 qid0,B1,CaseB:hyperloglog,15,-33.734922064468265,948.3528160490096,983.0045169219375,11.0,0.00335693359375,0.52032470703125,14,-58.05402655426102,-18.680433342039287,-0.8425566710761652,-0.8666666666666667
tpc_h/q12 DEEP sf10 sel0.001 qid0,B1,CaseB:ica_fastica,15,-31.114127836190164,948.3528160490096,985.5661279289052,15.0,0.00836181640625,1.0,22,-37.879931655091546,2.289548206802765,-0.4862009357776367,-0.8666666666666667
tpc_h/q12 DEEP sf10 sel0.001 qid0,B1,CaseB:lavallee_hidiroglou,15,-33.41725911013782,948.3528160490096,986.6839880123734,29.0,0.083251953125,1.0,41,-52.0681643061107,29.211568517688033,-0.171083807860727,-0.6
tpc_h/q12 DEEP sf10 sel0.001 qid0,B1,CaseB:mhist2,15,-30.264853034168482,948.3528160490096,982.0236759260297,30.0,0.0946044921875,1.0,44,-33.384229811296485,12.657431825064108,-0.24884968432315754,-0.6
tpc_h/q12 DEEP sf10 sel0.001 qid0,B1,CaseB:pca1d,15,-39.846666040830314,948.3528160490096,989.820615039207,0.0,6.103515625e-05,0.01025390625,1,-58.518520716655374,-33.20063354932548,-1.5752266442959892,-1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,B1,CaseB:rabitq_strat,15,-34.43553496617824,948.3528160490096,987.7141650067642,0.0,6.103515625e-05,0.01025390625,4,-53.82140025923339,-29.944968039441548,-1.4961824420221133,-1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,B1,CaseB:rsvd,15,-32.56426192820072,948.3528160490096,986.5112929837778,15.0,0.00836181640625,1.0,23,-57.63001712912228,11.354866306452696,-0.34745210933108367,-0.8666666666666667
tpc_h/q12 DEEP sf10 sel0.001 qid0,B1,CaseB:skilling_hilbert,15,-31.619313987903297,948.3528160490096,980.5238909320906,15.0,0.00836181640625,1.0,20,-42.000368073737874,25.10252106488527,-0.2015127202128086,-0.8666666666666667
tpc_h/q12 DEEP sf10 sel0.001 qid0,B1,CaseB:sparse_rp,15,-34.556468948721886,948.3528160490096,984.0933510567993,0.0,6.103515625e-05,0.01025390625,3,-58.79459494938298,-27.44946899571612,-1.1756025851381489,-1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,B1,CaseB:zorder_morton,15,-36.88656399026513,948.3528160490096,988.528746063821,0.0,6.103515625e-05,0.01025390625,2,-57.90976302659449,-31.18465510293997,-1.3989652317357197,-1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,B1,oracle,15,-40.81379994750023,948.3528160490096,985.794743988663,14.0,0.0067138671875,1.0,18,-58.72061848892675,-19.58344379284731,-0.8814328766688878,-0.8666666666666667
tpc_h/q12 DEEP sf10 sel0.001 qid0,baseline,B1,15,5074.663457926363,6012.764288927428,948.3528160490096,0.0,6.103515625e-05,0.010986328125,46,4900.884011011416,5077.124049188957,25.54859971791878,1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,baseline,CaseB:chao_weighted,15,5043.555782875046,6012.764288927428,982.7089660102502,0.0,6.103515625e-05,0.010986328125,50,4873.510357588723,5068.86647099144,23.12710335523742,1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,baseline,CaseB:cum_sqrtf,15,5035.367139033042,6012.764288927428,989.4401209894568,0.0,6.103515625e-05,0.010986328125,55,4905.199052837561,5031.645367457725,35.03283695231096,1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,baseline,CaseB:hilbert_real,15,5039.490616996773,6012.764288927428,984.1512329876423,0.0,6.103515625e-05,0.010986328125,48,4908.879045731737,5036.776898678314,34.19092483629736,1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,baseline,CaseB:hyperloglog,15,5018.4353101067245,6012.764288927428,983.0045169219375,0.0,6.103515625e-05,0.010986328125,54,4869.935754531374,5032.92728607116,27.169768655862036,1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,baseline,CaseB:ica_fastica,15,5032.99622097984,6012.764288927428,985.5661279289052,0.0,6.103515625e-05,0.010986328125,51,4872.873466195112,5062.502432977586,23.966131851621107,1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,baseline,CaseB:lavallee_hidiroglou,15,5035.576074034907,6012.764288927428,986.6839880123734,0.0,6.103515625e-05,0.010986328125,56,4920.339834319505,5034.514659962346,38.796391517470184,1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,baseline,CaseB:mhist2,15,5033.566882950254,6012.764288927428,982.0236759260297,0.0,6.103515625e-05,0.010986328125,59,4906.214793713491,5048.2533850738155,32.14600220257932,1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,baseline,CaseB:pca1d,15,5017.40994292777,6012.764288927428,989.820615039207,0.0,6.103515625e-05,0.010986328125,52,4863.908414850982,5028.8473528697305,26.893446555422354,1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,baseline,CaseB:rabitq_strat,15,5036.587383016013,6012.764288927428,987.7141650067642,0.0,6.103515625e-05,0.010986328125,60,4865.427311489863,5035.180211231152,26.584021678046348,1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,baseline,CaseB:rsvd,15,5017.554836929776,6012.764288927428,986.5112929837778,0.0,6.103515625e-05,0.010986328125,57,4895.534218811663,5031.178127871633,33.123726714877186,1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,baseline,CaseB:skilling_hilbert,15,5025.516772991978,6012.764288927428,980.5238909320906,0.0,6.103515625e-05,0.010986328125,49,4907.985999195565,5038.644391311488,33.666225975413845,1.0
tpc_h/q12 DEEP sf10 sel0.001 qid0,baseline,CaseB:sparse_rp,15,5026.100876973942,6012.764288927428,984.0933510567993,0.0,6.103515625e-05,0.010986328125,58,4867.665120538247,5030.917412212002,27.59731080483845,1.0
