
====================================================================================================
엔진 적용 검증 latency 요약 — 12 cell
====================================================================================================
cell                                        variant              lat(ms)  speedup   q-err  TO  plan  inj
tpc_h/q12 DEEP sf10 sel0.001 qid1           CaseB:zorder_morton     855.3    6.27x   2.560   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid1           CaseB:hyperloglog      941.7    5.70x   1.702   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid1           CaseB:cum_sqrtf        851.6    6.30x   1.504   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid1           CaseB:lavallee_hidiroglou     888.5    6.04x   1.383   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid1           CaseB:rsvd             918.9    5.84x   1.006   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid1           CaseB:sparse_rp        913.5    5.87x   1.310   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid1           CaseB:mhist2           876.5    6.12x   1.840   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid1           CaseB:rabitq_strat     891.2    6.02x   1.155   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid2           baseline              5313.9    1.00x       —   0     =    —
tpc_h/q12 DEEP sf10 sel0.001 qid2           B1                     830.2    6.40x   1.284   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid2           oracle                 867.2    6.13x   1.000   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid2           CaseB:hilbert_real     827.9    6.42x   1.163   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid2           CaseB:skilling_hilbert     858.3    6.19x   1.293   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid2           CaseB:chao_weighted     864.3    6.15x   1.150   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid2           CaseB:ica_fastica      864.3    6.15x   1.293   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid2           CaseB:pca1d            850.6    6.25x   1.108   0     ≠   ok
