table_pair,dataset,mode,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,method_user,paradigm
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,73745,1.1344190835952759,2.5097620487213135,7818,10718.300000000001,1.370977232028652,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,516733,1.261063575744629,2.8653626441955566,7727,12427.0,1.6082567620033648,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,181346,1.2947359085083008,3.1206812858581543,8049,12011.157894736842,1.492254676945812,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,620747,1.220629096031189,2.927414894104004,7982,6796.06052631579,1.1745039599179554,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,738510,1.1800967454910278,2.402500629425049,8018,4060.1105263157897,1.974823086226587,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,111011,1.2686152458190918,2.744110584259033,7823,10696.21052631579,1.367277326641415,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,426052,1.3522268533706665,2.700775384902954,7954,6129.526315789473,1.297653291659869,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,724169,1.1838191747665405,2.68540358543396,8115,7368.736842105263,1.1012742311043813,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,588630,1.2406305074691772,2.7094972133636475,7848,1704.842105263158,4.603358854038034,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,790256,1.2671555280685425,2.567054033279419,7939,1487.2631578947369,5.337992780805435,WanderJoin,S_MultiRelation
