table_pair,dataset,mode,base_method,paradigm,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,sample_size_used,total_sample_size
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,3745676,1.1852964162826538,2.6797919273376465,77673,103560.93363844394,1.3332938555024776,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1117872,1.280386209487915,2.5324575901031494,80195,61593.240000000005,1.3020097660067889,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1782015,1.308508276939392,2.7080981731414795,78266,104174.88473684211,1.3310362703708138,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5399003,1.1544610261917114,2.719991445541382,82481,41433.6375,1.9906772607160066,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7813502,1.2021015882492065,2.2867226600646973,79320,41661.903076923074,1.9038976652973902,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7712554,1.1845875978469849,2.860471248626709,77286,124993.00555555554,1.6172787510746518,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1407909,1.2321441173553467,2.739095449447632,81047,104739.9843630816,1.292336352524851,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,25058,1.2523014545440674,2.641598701477051,79217,124020.87895927601,1.5655841417786083,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5261130,1.2228223085403442,2.7282302379608154,79913,123873.86372785829,1.5501090401794237,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6080832,1.2412508726119995,2.632584571838379,79771,145001.04218253968,1.8177162400187998,384,384
