table,dataset,mode,base_method,paradigm,selectivity,seed,query_id,D1_target,D2_target,true_card,est,q_error,sample_size_used,total_sample_size
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6952719,1.2008575201034546,458.9126281738281,78947,82378.87171052632,1.0434705778626967,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,3862714,1.1932599544525146,582.0686645507812,79134,126624.3,1.6001251042535447,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,695062,1.1563990116119385,546.825927734375,81532,106404.70588235294,1.3050667944163388,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6815544,1.2705234289169312,542.8360595703125,78310,63591.99411764706,1.2314443207288672,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6963267,1.2207585573196411,487.38897705078125,78860,41169.99190283401,1.9154728081103056,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,3402371,1.2719320058822632,482.260009765625,78971,63147.886666666665,1.2505723337481973,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6909999,1.2934293746948242,556.494140625,79060,20724.347826086956,3.814836571140855,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6366790,1.275483250617981,505.9660949707031,82611,21024.153846153848,3.929337684860636,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,481095,1.2758615016937256,509.6593933105469,79159,102462.83805668016,1.294392779806215,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,3528014,1.192535400390625,492.5322265625,77806,124733.27074898787,1.6031317732435528,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,5369867,1.248127818107605,488.4177551269531,77241,61203.64842105263,1.2620326074128432,385,385
