table,dataset,mode,base_method,paradigm,selectivity,seed,query_id,D1_target,D2_target,true_card,est,q_error,sample_size_used,total_sample_size
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5909334,1.2997132539749146,2.904740333557129,77341,83935.22183335577,1.0852616572497868,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7834709,1.269679069519043,2.928159475326538,80337,125386.04114774114,1.5607508513853037,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7376316,1.1346229314804077,3.0122389793395996,79635,42155.0,1.8890997509192267,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5165847,1.2349876165390015,2.7299203872680664,78751,41764.44796380091,1.885598968487671,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1376518,1.1538054943084717,2.9609169960021973,80895,103137.57357307294,1.274956098313529,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,378067,1.1999801397323608,2.816741704940796,80388,41667.104072398186,1.9292917468015722,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2548244,1.2704721689224243,2.5824332237243652,78195,83639.84613003096,1.0696316405144952,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6059356,1.0709707736968994,2.732553482055664,79211,124208.0977443609,1.5680662754460983,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2093515,1.2240983247756958,3.258465528488159,79124,146310.48377465404,1.8491290098409339,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7666555,1.2897976636886597,2.78531551361084,80515,41477.64985994398,1.941165911566156,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,4888112,1.1825072765350342,3.1102471351623535,79130,166159.98496240602,2.099835523346468,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,3745676,1.1852964162826538,2.8956305980682373,79374,20709.82608695652,3.8326734211443427,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1117872,1.280386209487915,2.95947265625,79989,144599.86031746032,1.8077468191558879,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1782015,1.308508276939392,2.5999391078948975,79662,104034.15740053458,1.3059445833714265,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5399003,1.1544610261917114,2.9213407039642334,80618,82075.52271062271,1.018079370743788,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7813502,1.2021015882492065,2.6616721153259277,80455,82195.71839464884,1.021635925606225,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7712554,1.1845875978469849,3.2474846839904785,77640,122502.27443609023,1.577824245699256,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1407909,1.2321441173553467,2.838921308517456,79210,20844.153846153848,3.800106283259648,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,25058,1.2523014545440674,3.0218584537506104,81304,62007.261967135026,1.3112012596700786,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5261130,1.2228223085403442,2.6919431686401367,78795,165411.33316938818,2.0992617954107264,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6080832,1.2412508726119995,2.7268495559692383,79546,0.0,,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2248413,1.1413836479187012,3.094928503036499,79931,20415.69230769231,3.9151746017392353,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,3861353,1.2959778308868408,2.917665958404541,80094,62838.545787545794,1.2745998335288358,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,4878920,1.2274802923202515,2.7156333923339844,79235,104096.86877828055,1.3137738219004298,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,3401984,1.2167928218841553,2.7297024726867676,78597,21264.157894736843,3.696219732240315,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1227788,1.1407045125961304,2.625572443008423,81507,61229.956043956045,1.3311621511125595,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6908906,1.2414016723632812,2.9925742149353027,82196,82744.77802197803,1.00667645654263,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6867890,1.3219497203826904,3.0509908199310303,79956,82227.56225429795,1.0284101537632941,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1544377,1.2852576971054077,2.92519211769104,79917,41765.86078431373,1.9134527218942161,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6309693,1.2117139101028442,2.6831307411193848,81090,20415.69230769231,3.9719446579554187,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2552747,1.2629334926605225,2.742326259613037,79386,105720.21428571429,1.3317236576438451,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,481105,1.1562559604644775,2.7607274055480957,82354,102981.0933706816,1.250468627761634,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7176724,1.2092878818511963,3.0641658306121826,80870,103060.69411764706,1.2743995810269204,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5591179,1.2739864587783813,3.0875189304351807,81186,103290.63809523809,1.272271550454981,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5278949,1.1804161071777344,2.819059133529663,79871,104460.68619909503,1.3078675138547786,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6922681,1.2243480682373047,3.334909200668335,80525,103907.36007388463,1.2903739220600388,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,3447240,1.1817381381988525,3.141180992126465,79953,20845.566666666666,3.8354917992155007,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,4147711,1.2463845014572144,3.023404598236084,79885,104593.27600864907,1.3092980660781006,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,3626284,1.2457784414291382,3.2467920780181885,78157,42156.991228070176,1.8539510938332635,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1298658,1.15007746219635,2.767261505126953,77139,41070.2,1.8782231398921847,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2109177,1.1113593578338623,2.843230724334717,81910,41634.67669172932,1.967350451799505,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7938046,1.2188935279846191,2.8017873764038086,78921,62620.097963800916,1.2603142212524518,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6347870,1.2269318103790283,3.0622036457061768,81636,147419.14739021467,1.8058105172989205,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,3511592,1.2054859399795532,2.9747893810272217,79326,104935.83156420464,1.3228428455261154,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6110214,1.3537731170654297,3.076449394226074,81111,61519.063736263735,1.3184693503745144,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,1458649,1.1585617065429688,2.7184441089630127,82715,0.0,,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,3590985,1.2515356540679932,3.0231802463531494,79084,41700.51587301587,1.8964753395574834,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,2861019,1.2202587127685547,3.0251450538635254,79384,81309.64705882352,1.0242573699841722,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,7811320,1.1162461042404175,3.0742101669311523,80561,103089.45112781956,1.2796446311220013,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,1427886,1.2062091827392578,2.258613109588623,79151,146099.9987868057,1.8458389506993682,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,4288339,1.1372402906417847,2.8810176849365234,77489,124232.7100831461,1.6032302660138356,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,3227404,1.2433892488479614,2.7680041790008545,79553,84069.5495925531,1.0567740951636406,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,5886013,1.243363618850708,2.8677988052368164,82408,83557.43571428572,1.0139481083667328,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,2636413,1.0980408191680908,2.893977165222168,78759,81404.92481203008,1.0335952057800388,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6936640,1.329702615737915,2.507002115249634,81261,42095.56561085973,1.930393351907747,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,5469472,1.141785740852356,3.1559786796569824,80106,41455.394117647054,1.9323420197783105,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,4444886,1.1260658502578735,3.1018006801605225,79687,101424.77443609023,1.2727894692495667,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6631898,1.2197622060775757,2.7592804431915283,78341,103814.65588235295,1.3251637824683493,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,7640583,1.2964671850204468,2.6787314414978027,79077,83717.1880952381,1.0586793643567423,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,7822107,1.2597941160202026,2.7638301849365234,79384,41419.65217391304,1.9165781418608265,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6733700,1.1525179147720337,3.2069685459136963,81438,42144.24509803922,1.9323634771616527,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,839131,1.1870739459991455,2.5813450813293457,79385,104101.21758241758,1.3113461936438569,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6952719,1.2008575201034546,2.641003370285034,78971,122012.70676691728,1.5450318061936317,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,3862714,1.1932599544525146,2.9998741149902344,79869,82273.21428571429,1.0301019705482013,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,695062,1.1563990116119385,3.157975435256958,81003,101616.50130718955,1.2544782453389325,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6815544,1.2705234289169312,3.005286931991577,79804,41261.25897435898,1.9341145176785002,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6963267,1.2207585573196411,2.8787217140197754,80843,126264.13054695562,1.5618437038080677,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,3402371,1.2719320058822632,2.8398821353912354,81129,62801.77843137255,1.2918264741285115,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6909999,1.2934293746948242,2.6966755390167236,80866,104005.8084398977,1.2861500314087218,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6366790,1.275483250617981,3.16326642036438,82474,21150.238095238095,3.8994360077000145,385,385
