table_pair,dataset,mode,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,method_user,paradigm
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,6443,2404.54345703125,2.4705615043640137,8125,10188.07894736842,1.2539174089068825,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,642763,2423.1484375,2.4056813716888428,7881,8949.057894736843,1.135523143603203,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,193392,2407.107421875,2.846799373626709,7988,10640.842105263157,1.3321034182853226,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,203755,2410.476318359375,2.872863292694092,8073,13194.755263157895,1.634430232027486,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,94462,2412.731689453125,2.8380818367004395,8196,7994.1657894736845,1.0252476888573014,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,590890,2401.50048828125,2.8598101139068604,7805,6385.263157894737,1.2223458621826575,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,783383,2404.126220703125,2.81827974319458,8059,0.0,,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,737605,2415.52734375,2.8511314392089844,8074,6408.7947368421055,1.2598312680518793,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,516560,2409.31640625,3.073276996612549,7796,8736.439473684211,1.1206310253571332,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,137642,2424.2822265625,2.7730391025543213,8024,10325.060526315789,1.2867722490423465,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,37803,2403.85107421875,2.835411787033081,7941,12239.82894736842,1.541346045506664,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,254800,2425.88623046875,2.7787673473358154,8248,7903.484210526316,1.043590368538326,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,605930,2415.399658203125,2.638248920440674,8249,6195.263157894737,1.3315011468864157,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,209329,2417.66650390625,2.5807759761810303,7917,4161.894736842105,1.9022585866761093,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,766585,2404.68408203125,2.9337518215179443,8086,15925.884210526317,1.969562727000534,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,488782,2418.54248046875,3.0121567249298096,8117,6731.210526315789,1.205875223819912,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,374559,2410.1533203125,2.954691171646118,7813,16671.51052631579,2.133816783094303,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,111780,2408.411865234375,3.104321241378784,7824,6132.478947368421,1.2758298996456314,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,178188,2403.824951171875,2.789363145828247,8089,10594.894736842105,1.309790423642243,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,539857,2412.10205078125,2.654690980911255,8215,5913.215789473685,1.3892609863187808,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,781264,2415.809814453125,2.5626325607299805,7870,4395.228947368421,1.7905779412724443,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,771184,2406.342041015625,2.5855629444122314,8112,3813.165789473684,2.127366195929201,LpBound,P20_PessimisticLP
