cell,method,selectivity,n_paired,mean_delta_pct,wilcoxon_stat,wilcoxon_p,significant_05,bonferroni_p,bh_fdr_q,sig_bonf_05,sig_bh_05
partsupp_deep_sift_1,MiniBatch,0.05,500,-0.19078275502037847,55283.0,0.02312104236280552,True,1.0,0.0919270359003111,False,False
partsupp_deep_sift_1,MiniBatch,0.1,500,-1.3924050660091867,50347.0,0.0001455733232915782,True,0.04803919668622081,0.001022110567791932,True,True
partsupp_deep_sift_1,MiniBatch,0.3,500,-1.150230502513226,49687.0,6.262656315970606e-05,True,0.020666765842703,0.000504067459578122,True,True
partsupp_deep_sift_1,MiniBatch,0.5,500,-0.5315160487391529,52611.0,0.0019478036036818015,True,0.6427751892149945,0.010894494732457535,False,True
partsupp_deep_sift_1,PCA1D,0.01,480,13.175737246082486,56059.0,0.5848690687699615,False,1.0,0.762872698395602,False,False
partsupp_deep_sift_1,PCA1D,0.05,500,1.2525492753114518,58836.0,0.24110852898729218,False,1.0,0.46603511978409695,False,False
partsupp_deep_sift_1,PCA1D,0.1,500,-0.3330309469303238,56098.0,0.0434572628570887,True,1.0,0.1434089674283927,False,False
partsupp_deep_sift_1,PCA1D,0.3,500,-1.191216654197649,49977.0,9.116767496162533e-05,True,0.030085332737336358,0.0006996589008682874,True,True
partsupp_deep_sift_1,PCA1D,0.5,500,-0.6433395869599763,52122.0,0.001156642285164102,True,0.3816919541041537,0.0069398537109846125,False,True
partsupp_deep_sift_1,Reservoir,0.01,463,70.82558283879578,39945.0,1.772097745993355e-06,True,0.0005847922561778072,2.0165250213027832e-05,True,True
partsupp_deep_sift_1,Reservoir,0.05,500,8.792107285064322,48087.0,6.869622094535118e-06,True,0.002266975291196589,6.869622094535119e-05,True,True
partsupp_deep_sift_1,Reservoir,0.1,500,4.449100221402619,49408.0,4.332281241072252e-05,True,0.01429652809553843,0.000408472231301098,True,True
partsupp_deep_sift_1,Reservoir,0.3,500,0.8868371936475252,58775.0,0.233617320664242,False,1.0,0.46603511978409695,False,False
partsupp_deep_sift_1,Reservoir,0.5,500,0.7471835697972847,54737.0,0.014673152098337297,True,1.0,0.06633068756782613,False,False
partsupp_deep_sift_1,Sobol,0.01,442,10426.249815340858,30985.0,2.2891674722770656e-11,True,7.554252658514317e-09,6.29521054876193e-10,True,True
partsupp_deep_sift_1,Sobol,0.05,500,17.263844491293863,37511.0,7.871272479574489e-15,True,2.5975199182595814e-12,8.658399727531938e-13,True,True
partsupp_deep_sift_1,Sobol,0.1,500,8.796509566034677,37298.0,4.6686314989545416e-15,True,1.5406483946549988e-12,8.111891001525421e-13,True,True
partsupp_deep_sift_1,Sobol,0.3,500,2.2570448528522773,49601.0,5.594429032038047e-05,True,0.018461615805725556,0.0004777543649808068,True,True
partsupp_deep_sift_1,Sobol,0.5,500,1.6966554201579984,45667.0,1.5512082418247692e-07,True,5.118987198021738e-05,2.1329113325090575e-06,True,True
partsupp_deep_sift_1,faiss_ivf,0.01,478,23.650430835191017,50019.0,0.016849011394464642,True,1.0,0.07195138323278251,False,False
partsupp_deep_sift_1,faiss_ivf,0.05,500,2.8575250582416185,59739.0,0.37193470844043186,False,1.0,0.5708765292341512,False,False
partsupp_deep_sift_1,faiss_ivf,0.1,500,0.10789955321858102,58438.0,0.19519895400568277,False,1.0,0.4102907950437918,False,False
partsupp_deep_sift_1,faiss_ivf,0.3,500,-1.1013447318679674,50160.0,0.00011509034161758512,True,0.03797981273380309,0.0008439958385289576,True,True
partsupp_deep_sift_1,faiss_ivf,0.5,500,-0.4272657639543588,54528.0,0.01224491447018623,True,1.0,0.056912982748752894,False,False
partsupp_deep_sift_1,sparse_rp,0.01,469,14.41842946744885,55010.0,0.9735148519689522,False,1.0,0.9888212322576332,False,False
partsupp_deep_sift_1,sparse_rp,0.05,500,2.9885630293654692,62188.0,0.8924563400402903,False,1.0,0.9432206168698951,False,False
partsupp_deep_sift_1,sparse_rp,0.1,500,0.18233572906872939,57488.0,0.11200225877184003,False,1.0,0.2887558233961501,False,False
partsupp_deep_sift_1,sparse_rp,0.3,500,-1.0577072503532179,51455.0,0.0005488357451110197,True,0.18111579588663648,0.0034829960747430094,False,True
partsupp_deep_sift_1,sparse_rp,0.5,500,-0.4191413693344363,55364.0,0.02468036353283439,True,1.0,0.09470372053296917,False,False
partsupp_deep_wiki_1,GMM,0.01,483,19.817585965178566,58414.0,0.9924607571251102,False,1.0,0.9965441772738635,False,False
partsupp_deep_wiki_1,GMM,0.05,500,1.1293412799442542,58362.0,0.18721454698316164,False,1.0,0.4011740292496321,False,False
partsupp_deep_wiki_1,GMM,0.1,500,1.9974170975484895,57048.0,0.0844585824974046,False,1.0,0.24235941064472621,False,False
partsupp_deep_wiki_1,GMM,0.3,500,0.33007508623812165,60986.0,0.6121091823320692,False,1.0,0.7799074523922117,False,False
partsupp_deep_wiki_1,GMM,0.5,500,0.1642823385293377,62078.0,0.865617361288905,False,1.0,0.9396504250833507,False,False
partsupp_deep_wiki_1,HDBSCAN,0.01,484,17.12004859455371,58252.0,0.8881468692597269,False,1.0,0.9432206168698951,False,False
partsupp_deep_wiki_1,HDBSCAN,0.05,500,2.189137185159343,62519.0,0.9738390923749417,False,1.0,0.9888212322576332,False,False
partsupp_deep_wiki_1,HDBSCAN,0.1,500,1.7452902923850475,59673.0,0.36109847935278583,False,1.0,0.5647511762389542,False,False
partsupp_deep_wiki_1,HDBSCAN,0.3,500,-0.16606748652504086,58890.0,0.24787988148906348,False,1.0,0.46743063366509113,False,False
partsupp_deep_wiki_1,HDBSCAN,0.5,500,-0.1576492254647943,58987.0,0.26037511822931525,False,1.0,0.4797606742032003,False,False
partsupp_deep_wiki_1,Hilbert,0.01,479,11.291083514288536,53515.0,0.19082898683906324,False,1.0,0.4036767029287876,False,False
partsupp_deep_wiki_1,Hilbert,0.05,500,0.08697555547018712,54917.0,0.01709492368101458,True,1.0,0.07195138323278251,False,False
partsupp_deep_wiki_1,Hilbert,0.1,500,0.05501690565585085,59511.0,0.3353505171932779,False,1.0,0.5346167665400082,False,False
partsupp_deep_wiki_1,Hilbert,0.3,500,-0.3479931751065518,58997.0,0.2616876404744729,False,1.0,0.4797606742032003,False,False
partsupp_deep_wiki_1,Hilbert,0.5,500,-0.3313375760261053,55704.0,0.03225937099205687,True,1.0,0.11698453216899744,False,False
partsupp_deep_wiki_1,LSH,0.01,484,21.102824501258432,57825.0,0.7799762592680822,False,1.0,0.8906303306521354,False,False
partsupp_deep_wiki_1,LSH,0.05,500,3.7916542978865126,60328.0,0.47731134217346594,False,1.0,0.6823736639822756,False,False
partsupp_deep_wiki_1,LSH,0.1,500,2.866790026816786,53693.0,0.005721413004954602,True,1.0,0.029969306216428866,False,True
partsupp_deep_wiki_1,LSH,0.3,500,0.8887554006564994,54977.0,0.017976720166268383,True,1.0,0.07415397068585708,False,False
partsupp_deep_wiki_1,LSH,0.5,500,0.48830967760074406,55283.0,0.02312104236280552,True,1.0,0.0919270359003111,False,False
partsupp_deep_wiki_1,MB_partial,0.01,481,18.9272617976815,55360.0,0.3938725047892814,False,1.0,0.595560027074866,False,False
partsupp_deep_wiki_1,MB_partial,0.05,500,1.6308009030729487,61095.0,0.635968342012122,False,1.0,0.8010288277251919,False,False
partsupp_deep_wiki_1,MB_partial,0.1,500,0.8779758992311143,61939.0,0.8319268183600802,False,1.0,0.9221776179626926,False,False
partsupp_deep_wiki_1,MB_partial,0.3,500,0.20470753339035208,61954.0,0.8355488114268033,False,1.0,0.9221776179626926,False,False
partsupp_deep_wiki_1,MB_partial,0.5,500,0.14480179308378158,61946.0,0.8336166426184175,False,1.0,0.9221776179626926,False,False
partsupp_deep_wiki_1,MiniBatch,0.01,477,20.2990138503942,52839.0,0.1669941708116519,False,1.0,0.3826949747767023,False,False
partsupp_deep_wiki_1,MiniBatch,0.05,500,2.3857251016998187,62308.0,0.9218753098660304,False,1.0,0.9596809219425553,False,False
partsupp_deep_wiki_1,MiniBatch,0.1,500,2.1041729978245214,55956.0,0.03909177796479753,True,1.0,0.13299264668436273,False,False
partsupp_deep_wiki_1,MiniBatch,0.3,500,0.5022614923261475,59964.0,0.4103681554849128,False,1.0,0.6100067176127082,False,False
partsupp_deep_wiki_1,MiniBatch,0.5,500,0.28151797491696456,59462.0,0.327801386037034,False,1.0,0.529786821963731,False,False
partsupp_deep_wiki_1,PCA1D,0.01,482,11.854088879928982,53507.0,0.12493507082793089,False,1.0,0.3076759206956507,False,False
partsupp_deep_wiki_1,PCA1D,0.05,500,0.9876685079985232,58940.0,0.254267318776507,False,1.0,0.47501955690030123,False,False
partsupp_deep_wiki_1,PCA1D,0.1,500,1.0626208425041563,60971.0,0.6088570230495451,False,1.0,0.7787706108773251,False,False
partsupp_deep_wiki_1,PCA1D,0.3,500,0.33944682231091927,60519.0,0.5146960283165721,False,1.0,0.7150389014494121,False,False
partsupp_deep_wiki_1,PCA1D,0.5,500,0.0024358351239744565,59170.0,0.2851195105915748,False,1.0,0.49977776352912917,False,False
partsupp_deep_wiki_1,Reservoir,0.01,464,80.80540219646795,32294.0,6.879998334640837e-14,True,2.270399450431476e-11,3.24342778633068e-12,True,True
partsupp_deep_wiki_1,Reservoir,0.05,500,13.007034828621759,43816.0,5.919093070158201e-09,True,1.9533007131522063e-06,8.8786396052373e-08,True,True
partsupp_deep_wiki_1,Reservoir,0.1,500,7.737525120478788,39739.0,1.437927916455852e-12,True,4.745162124304312e-10,5.93145265538039e-11,True,True
partsupp_deep_wiki_1,Reservoir,0.3,500,3.4155763687481304,37767.0,1.4663571546704593e-14,True,4.838978610412516e-12,1.209744652603129e-12,True,True
partsupp_deep_wiki_1,Reservoir,0.5,500,1.916406222079534,40720.0,1.2282294213987288e-11,True,4.053157090615805e-09,4.053157090615805e-10,True,True
partsupp_deep_wiki_1,Sobol,0.01,485,35.56529514630339,54705.0,0.1715186143328522,False,1.0,0.3847680040167562,False,False
partsupp_deep_wiki_1,Sobol,0.05,500,3.076798124866718,61995.0,0.8454665166499081,False,1.0,0.9251776226205214,False,False
partsupp_deep_wiki_1,Sobol,0.1,500,2.6449849548419477,57100.0,0.08739633569174453,False,1.0,0.2450548964029051,False,False
partsupp_deep_wiki_1,Sobol,0.3,500,1.0096503450879981,55700.0,0.032159747183124275,True,1.0,0.11698453216899744,False,False
partsupp_deep_wiki_1,Sobol,0.5,500,0.5468990873670005,57104.0,0.08762569022891759,False,1.0,0.2450548964029051,False,False
partsupp_deep_wiki_1,faiss_ivf,0.01,483,18.415431023994714,57199.0,0.6852296262263464,False,1.0,0.839371389817554,False,False
partsupp_deep_wiki_1,faiss_ivf,0.05,500,2.2815476007822917,62608.0,0.9958036500580137,False,1.0,0.9965441772738635,False,False
partsupp_deep_wiki_1,faiss_ivf,0.1,500,0.6303205667793584,62364.0,0.9356433314615668,False,1.0,0.9681614238336729,False,False
partsupp_deep_wiki_1,faiss_ivf,0.3,500,0.2667988304388655,61529.0,0.7345535247686641,False,1.0,0.8645594955243003,False,False
partsupp_deep_wiki_1,faiss_ivf,0.5,500,0.17397234836339245,61916.0,0.8263800462854503,False,1.0,0.9213020786290492,False,False
partsupp_deep_wiki_1,sparse_rp,0.01,482,15.281182031718673,56845.0,0.6574993063779605,False,1.0,0.8156946282132592,False,False
partsupp_deep_wiki_1,sparse_rp,0.05,500,2.1342495739847465,60922.0,0.5982873250114638,False,1.0,0.7682288609096617,False,False
partsupp_deep_wiki_1,sparse_rp,0.1,500,0.6727556045622773,62417.0,0.9486916005810729,False,1.0,0.9752904305039068,False,False
partsupp_deep_wiki_1,sparse_rp,0.3,500,0.4450272905741871,59877.0,0.3952352906951383,False,1.0,0.595560027074866,False,False
partsupp_deep_wiki_1,sparse_rp,0.5,500,0.08999275611639607,62365.0,0.9358893763725504,False,1.0,0.9681614238336729,False,False
multi_join_deep_wiki_1,GMM,0.01,484,23.33836819173979,54925.0,0.2219557720168649,False,1.0,0.4530351497345547,False,False
multi_join_deep_wiki_1,GMM,0.05,500,1.7963975835665975,61351.0,0.693475246581803,False,1.0,0.839371389817554,False,False
multi_join_deep_wiki_1,GMM,0.1,500,1.7294177329791602,59021.0,0.26485632762447076,False,1.0,0.48023400063777666,False,False
multi_join_deep_wiki_1,GMM,0.3,500,-0.15668707439399518,58464.0,0.1979869928015181,False,1.0,0.4135171368639302,False,False
multi_join_deep_wiki_1,GMM,0.5,500,0.0764220936374206,61232.0,0.6664982699947806,False,1.0,0.8206881682771552,False,False
multi_join_deep_wiki_1,HDBSCAN,0.01,485,16.80115712225095,57224.0,0.5812007763396535,False,1.0,0.762872698395602,False,False
multi_join_deep_wiki_1,HDBSCAN,0.05,500,2.839164002910603,60052.0,0.42601985287064925,False,1.0,0.6248291175436189,False,False
multi_join_deep_wiki_1,HDBSCAN,0.1,500,1.4641488168025494,60882.0,0.5897212597951682,False,1.0,0.7661732902850611,False,False
multi_join_deep_wiki_1,HDBSCAN,0.3,500,-0.6379317052093849,52890.0,0.00259736013270293,True,0.857128843791967,0.014285480729866117,False,True
multi_join_deep_wiki_1,HDBSCAN,0.5,500,-0.23934417905922836,56253.0,0.048685543785511466,True,1.0,0.15156820235112062,False,False
multi_join_deep_wiki_1,Hilbert,0.01,480,11.170178489872365,53419.0,0.15719864991817914,False,1.0,0.3653208061478811,False,False
multi_join_deep_wiki_1,Hilbert,0.05,500,0.79840408784281,59438.0,0.3241444036173865,False,1.0,0.529786821963731,False,False
multi_join_deep_wiki_1,Hilbert,0.1,500,-0.1751440189597937,57445.0,0.10903168553812041,False,1.0,0.2887558233961501,False,False
multi_join_deep_wiki_1,Hilbert,0.3,500,-0.8082362293669425,52025.0,0.0010403867826645039,True,0.34332763827928625,0.0063579192273941895,False,True
multi_join_deep_wiki_1,Hilbert,0.5,500,-0.4000376386354878,53886.0,0.00685876417188893,True,1.0,0.03429382085944465,False,True
multi_join_deep_wiki_1,LSH,0.01,486,23.72979669699118,57248.0,0.5348429369622585,False,1.0,0.7261314685562065,False,False
multi_join_deep_wiki_1,LSH,0.05,500,4.67303393672583,57422.0,0.10746854707293149,False,1.0,0.28833024824445036,False,False
multi_join_deep_wiki_1,LSH,0.1,500,2.5337153860805324,55319.0,0.023803186789080978,True,1.0,0.09241237223996145,False,False
multi_join_deep_wiki_1,LSH,0.3,500,0.3763365105736193,61008.0,0.6168928602980084,False,1.0,0.7829793996090106,False,False
multi_join_deep_wiki_1,LSH,0.5,500,0.39723821198131287,58228.0,0.1737285836318081,False,1.0,0.3847680040167562,False,False
multi_join_deep_wiki_1,MB_partial,0.01,482,19.90968938318684,55106.0,0.3116548381668416,False,1.0,0.5214804557425375,False,False
multi_join_deep_wiki_1,MB_partial,0.05,500,2.3726243339063062,60689.0,0.5492066866846024,False,1.0,0.7367406772598324,False,False
multi_join_deep_wiki_1,MB_partial,0.1,500,0.6406569034779528,62097.0,0.8702430160783258,False,1.0,0.9415744108388443,False,False
multi_join_deep_wiki_1,MB_partial,0.3,500,-0.27277638257290204,57718.0,0.12898884339593392,False,1.0,0.31070305343546123,False,False
multi_join_deep_wiki_1,MB_partial,0.5,500,0.07128514687472032,60735.0,0.55873729650023,False,1.0,0.7434810800204672,False,False
multi_join_deep_wiki_1,MiniBatch,0.01,479,20.029306518975247,55031.0,0.4191062456918465,False,1.0,0.6174333083853095,False,False
multi_join_deep_wiki_1,MiniBatch,0.05,500,3.1230000908856095,61405.0,0.7058488255170732,False,1.0,0.8434898231885081,False,False
multi_join_deep_wiki_1,MiniBatch,0.1,500,1.8953539994405175,58225.0,0.1734351924250177,False,1.0,0.3847680040167562,False,False
multi_join_deep_wiki_1,MiniBatch,0.3,500,0.026462295182037736,60629.0,0.5368972070536799,False,1.0,0.7261314685562065,False,False
multi_join_deep_wiki_1,MiniBatch,0.5,500,0.20615370737480082,61637.0,0.759861895793903,False,1.0,0.8761477094362494,False,False
multi_join_deep_wiki_1,PCA1D,0.01,483,13.056226554731793,55527.0,0.3420455020406432,False,1.0,0.5426683445837128,False,False
multi_join_deep_wiki_1,PCA1D,0.05,500,1.7999183912987222,62169.0,0.8878108213391399,False,1.0,0.9432206168698951,False,False
multi_join_deep_wiki_1,PCA1D,0.1,500,0.8305058131882167,61989.0,0.844013575071612,False,1.0,0.9251776226205214,False,False
multi_join_deep_wiki_1,PCA1D,0.3,500,-0.1177260018521071,59208.0,0.29045081944673734,False,1.0,0.5044672127232807,False,False
multi_join_deep_wiki_1,PCA1D,0.5,500,-0.06536184047337515,59009.0,0.26326869403847075,False,1.0,0.47999264658947705,False,False
multi_join_deep_wiki_1,Reservoir,0.01,464,86.321949488682,32242.0,5.99761492737226e-14,True,1.9792129260328458e-11,3.24342778633068e-12,True,True
multi_join_deep_wiki_1,Reservoir,0.05,500,13.663370337468049,41149.0,3.050135675538493e-11,True,1.0065447729277025e-08,6.710298486184683e-10,True,True
multi_join_deep_wiki_1,Reservoir,0.1,500,7.538409661653609,41000.0,2.228251607649966e-11,True,7.353230305244888e-09,6.29521054876193e-10,True,True
multi_join_deep_wiki_1,Reservoir,0.3,500,2.917453837685224,42644.0,6.344920647601494e-10,True,2.093823813708493e-07,1.1020125335307858e-08,True,True
multi_join_deep_wiki_1,Reservoir,0.5,500,1.8400247498139644,41115.0,2.8397771069963556e-11,True,9.371264453087974e-09,6.693760323634267e-10,True,True
multi_join_deep_wiki_1,Sobol,0.01,486,34.758300618315644,52757.0,0.03841158967285655,True,1.0,0.13299264668436273,False,False
multi_join_deep_wiki_1,Sobol,0.05,500,3.675571339474632,58793.0,0.23581047464231086,False,1.0,0.46603511978409695,False,False
multi_join_deep_wiki_1,Sobol,0.1,500,2.379915084482746,57520.0,0.114254066231402,False,1.0,0.2900295527412512,False,False
multi_join_deep_wiki_1,Sobol,0.3,500,0.523806451498924,61570.0,0.7441291135255976,False,1.0,0.8677123938637711,False,False
multi_join_deep_wiki_1,Sobol,0.5,500,0.4674235591424277,59143.0,0.2813719377516386,False,1.0,0.4980032278321267,False,False
multi_join_deep_wiki_1,faiss_ivf,0.01,484,19.027631425523868,56499.0,0.4776615647875929,False,1.0,0.6823736639822756,False,False
multi_join_deep_wiki_1,faiss_ivf,0.05,500,3.041327108867358,60205.0,0.45404609836164034,False,1.0,0.6543022378137175,False,False
multi_join_deep_wiki_1,faiss_ivf,0.1,500,0.4060989392242138,59835.0,0.38805210985151195,False,1.0,0.592857390050921,False,False
multi_join_deep_wiki_1,faiss_ivf,0.3,500,-0.2442015082352043,57458.0,0.10992312036891917,False,1.0,0.2887558233961501,False,False
multi_join_deep_wiki_1,faiss_ivf,0.5,500,0.08950328515469332,61189.0,0.6568531792007305,False,1.0,0.8156946282132592,False,False
multi_join_deep_wiki_1,sparse_rp,0.01,482,17.65847781195734,54870.0,0.27620161027494217,False,1.0,0.4926839534634103,False,False
multi_join_deep_wiki_1,sparse_rp,0.05,500,2.719971296227495,61823.0,0.8040427494200698,False,1.0,0.9086784496870652,False,False
multi_join_deep_wiki_1,sparse_rp,0.1,500,0.42988978517569704,58585.0,0.21134573813375557,False,1.0,0.43590058490087086,False,False
multi_join_deep_wiki_1,sparse_rp,0.3,500,-0.03860826139883548,60709.0,0.5533405635278759,False,1.0,0.739280914834814,False,False
multi_join_deep_wiki_1,sparse_rp,0.5,500,0.012038916391840147,60011.0,0.41868466718357933,False,1.0,0.6174333083853095,False,False
