table_pair,dataset,mode,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,method_user,paradigm
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,3041529,1.1483227014541626,2.931670904159546,81824,98389.40263157894,1.2024516356029886,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,737452,1.2798588275909424,2.3986403942108154,74993,61157.58157894737,1.2262257280921534,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,5167757,1.252101182937622,2.574997663497925,80637,132791.21578947367,1.6467777296957187,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,1813464,1.2436870336532593,3.049060821533203,80166,105613.24736842106,1.3174319208694591,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,6207689,1.1708049774169922,2.674319267272949,79967,55529.31578947368,1.4400861754388627,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,7385883,1.1777342557907104,3.0078787803649902,82290,159372.5263157895,1.9367180254683376,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,1110231,1.2301665544509888,2.9319965839385986,80866,57577.16052631578,1.4044805138148484,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,4260736,1.2347526550292969,3.1932268142700195,78832,20963.736842105263,3.7603982817446666,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,7241835,1.2067705392837524,2.558413028717041,80396,103491.47368421052,1.2872714274865729,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,5886526,1.0852018594741821,2.2235827445983887,79825,71050.08684210526,1.1235032010220516,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,7903428,1.1325520277023315,2.916757822036743,80432,49740.05263157895,1.6170469419434301,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,2010126,1.1659375429153442,2.8587276935577393,78927,106753.17368421052,1.3525558260697925,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,64433,1.2458291053771973,3.031548500061035,81219,166053.4736842105,2.04451512188294,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,6427842,1.127610683441162,3.0337376594543457,77929,93189.69473684211,1.195828186385583,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,1934109,1.1786408424377441,2.710279941558838,79980,82915.14210526315,1.0366984509285215,HDBSCAN,P1_Cluster
